Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Blaise Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Poor,15,Keeper,81,3,No,No,"Sneakoscope, Invisibility Cloak, Extendable Ears",166,36,9
,Slytherin,6,"11 inches, holly, phoenix feather core",Dragon,Poor,Acceptable,Poor,17,Keeper,181,2,No,,"Sneakoscope, Invisibility Cloak",33,39,9
Ron Lovegood,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Outstanding,19,Keeper,144,4,Yes,No,"Firebolt, Invisibility Cloak, Sneakoscope",343,79,4
Seamus Weasley,Hufflepuff,1,"11 inches, holly, phoenix feather core",Toad,Acceptable,Exceeds Expectations,Poor,27,,9,1,No,,"Sneakoscope, Firebolt, Extendable Ears",417,30,0
,Gryffindor,2,"9 inches, elm, veela hair core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,13,Keeper,87,3,Yes,Yes,"Time-Turner, Extendable Ears",4,87,1
Cho Longbottom,Slytherin,7,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Poor,Acceptable,25,Beater,94,4,No,No,"Time-Turner, Invisibility Cloak",115,69,2
Harry Zabini,Slytherin,6,"12 inches, yew, unicorn hair core",Owl,Acceptable,Acceptable,Poor,23,Chaser,91,5,Yes,,"Invisibility Cloak, Sneakoscope, Time-Turner",102,45,7
Padma Weasley,Gryffindor,1,"9 inches, elm, veela hair core",,Exceeds Expectations,Acceptable,Outstanding,29,,-70,2,Yes,No,Marauder's Map,343,86,4
Parvati LongYbottom,Slytherin,5,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Poor,21,Keeper,64,1,Yes,No,"Marauder's Map, Invisibility Cloak, Firebolt",441,80,4
Angelina eBell,Gryffindor,1,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Poor,29,Beater,159,5,No,No,"Marauder's Map, Sneakoscope",342,25,8
,Gryffindor,4,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Acceptable,14,Seeker,159,2,Yes,No,Sneakoscope,278,65,10
Susan Spinnet,Ravenclaw,2,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Acceptable,20,"Seeke""r",162,5,No,No,Extendable Ears,305,94,9
Hermione Chang,Ravenclaw,4,"9 inches, elm, veela hair core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,29,Seeker,115,3,Yes,No,"Extendable Ears, Firebolt, Time-Turner",253,40,2
Katie Spinnet,Slytherin,2,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Poor,Poor,6,Keeper,126,0,No,Yes,Marauder's Map,284,26,10
,Ravenclaw,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Poor,11,Beater,-93,5,No,Yes,"Extendable Ears, Marauder's Map",366,32,7
Neville Chang,Ravenclaw,3,"11 inches, holly, phoenix feather core",Cat,Acceptable,Exceeds Expectations,Acceptable,29,Beater,60,1,Yes,No,Firebolt,143,98,4
Katie Parkinson,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Outstanding,30,Beater,53,1,Yes,No,"Extendable Ears, Sneakoscope",127,40,5
,,3,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Acceptable,10,Seeker,51,0,Yes,,"Time-Turner, Extendable Ears",295,59,2
,Slytherin,1,"12 inches, yew, unicorn hair core",Toad,,Poor,Acceptable,7,Beater,-51,4,Yes,No,Invisibility Cloak,485,54,1
Ron Longbottom,Slytherin,7,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Poor,24,Keeper,155,1,No,No,"Time-Turner, Sneakoscope",353,71,3
Hermione Boot,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,,Outstanding,Poor,14,Seeker,146,1,Yes,Yes,Firebolt,260,43,3
Sevamus Lovegood,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Exceeds Expectations,25,Chaser\,-60,5,No,No,"Sneakoscope, Firebolt",437,96,0
Neville Potter,Slytherin,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Poor,17,Keeper,-79,2,Yes,No,Marauder's Map,74,59,10
Terry Boot,Slytherin,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,28,Seeker,-80,5,No,No,"Extendable Ears, Sneakoscope, Marauder's Map",218,56,2
,Gryffindor,1,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Exceeds Expectations,18,,-19,2,No,Yes,"Time-Turner, Marauder's Map",34,31,0
Ginny Finnzigan,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Exceeds Expectations,15,Seeker,182,2,Yes,,"Extendable Ears, Invisibility Cloak",441,84,2
,Hufflepuff,6,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,30,Seeker,141,4,No,Yes,Firebolt,191,73,10
Susan Weasley,Slytherin,6,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Exceeds Expectations,Acceptable,5,Seeker),69,3,Yes,,"Time-Turner, Extendable Ears, Invisibility Cloak",50,94,7
Terry Thomas,Gryffindor,1,"11 inches, holly, phoenix feather core",,,Poor,Exceeds Expectations,7,Seeker,12,3,No,Yes,"Marauder's Map, Sneakoscope, Extendable Ears",102,84,9
George Johnson,Ravenclaw,5,"10 inches, oak, dragon heartstring core",,,Exceeds Expectations,Poor,13,,-93,4,Yes,Yes,Invisibility Cloak,90,98,10
Ron Patil,Ravenclaw,3,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Exceeds Expectations,28,Beater,43,5,Yes,Yes,Marauder's Map,247,88,3
,Hufflepuff,4,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Outstanding,27,Bea$ter,-36,3,Yes,Yes,"Firebolt, Time-Turner, Marauder's Map",452,73,1
FrFed Spinnet,Hufflepuff,1,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Exceeds Expectations,Poor,23,Keeper,93,3,No,No,"Extendable Ears, Invisibility Cloak",438,76,9
Fred Bell,Ravenclaw,6,"9 inches, elm, veela hair core",Owl,Acceptable,Exceeds Expectations,Outstanding,25,,152,5,No,No,"Firebolt, Extendable Ears, Marauder's Map",300,78,10
Cho Granger,Slytherin,5,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Acceptable,30,Keeper,16,1,No,,"Marauder's Map, Time-Turner",92,43,9
Seamus Weasley,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Poor,24,Keeper,-82,4,Yes,Yes,Time-Turner,169,32,4
Pansy Chang,Ravenclaw,7,"12 inches, yew, unicorn hair core",Toad,Acceptable,Exceeds Expectations,Outstanding,18,B[eater,132,1,Yes,No,Invisibility Cloak,389,52,2
Ginny Granger,Gryffindor,3,"11 inches, holly, phoenix feather core",Cat,,Exceeds Expectations,Poor,13,Keeper,3,0,Yes,Yes,"Sneakoscope, Firebolt",65,93,6
Padma Weasley,Gryffindor,5,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Acceptable,21,Seeker,103,3,Yes,,"Marauder's Map, Time-Turner, Invisibility Cloak",453,45,4
Seamus Finnigan,,3,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,5,Keeper,191,5,No,Yes,Firebolt,388,60,0
Pansy Zabini,Gryffindor,5,"11 inches, holly, phoenix feather core",Toad,,Exceeds Expectations,Acceptable,18,Seeker,-60,4,No,Yes,"Invisibility Cloak, Extendable Ears",97,55,1
,Slytherin,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Acceptable,15,Chaser,60,0,Yes,Yes,"Marauder's Map, Sneakoscope",163,80,5
Draco Thomas,,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,23,Seeker,178,3,No,Yes,"Extendable Ears, Invisibility Cloak, Sneakoscope",317,51,2
,Gryffindor,7,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Poor,13,Chaser,18,4,Yes,Yes,Extendable Ears,17,38,10
,Slytherin,4,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,23,Seeker,77,1,Yes,Yes,"Extendable Ears, Marauder's Map, Invisibility Cloak",171,59,0
George Chang,Ravenclaw,3,"11 inches, holly, phoenix feather core",Dragon,,Exceeds Expectations,Exceeds Expectations,27,Seeker,199,3,Yes,No,Time-Turner,315,40,1
Alicia Boot,Slytherin,3,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Outstanding,20,Beater,81,3,No,,"Time-Turner, Extendable Ears, Sneakoscope",426,44,1
,Hufflepuff,5,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,9,Beater,-46,2,Yes,No,"Invisibility Cloak, Sneakoscope",276,76,2
Seamus Malfoy,Slytherin,5,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Acceptable,28,,-40,4,Yes,Yes,Time-Turner,182,92,4
,Gryffindor,2,"11 inches, holly, phoenix feather core",,,Acceptable,Acceptable,7,,-22,2,No,Yes,"Time-Turner, Firebolt, Marauder's Map",446,99,0
George Longbottom,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,27,Beater,195,5,Yes,No,Extendable Ears,441,93,0
Blaise Chkang,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Exceeds Expectations,6,Chaser,158,3,Yes,,"Time-Turner, Firebolt, Sneakoscope",366,43,3
Terry Weasley,Gryffindor,6,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Acceptable,29,Chaser,-4,0,No,Yes,"Firebolt, Time-Turner, Invisibility Cloak",167,42,8
Katie Malfoy,Slytherin,7,"11 inches, holly, phoenix feather core",Toad,Outstanding,Outstanding,Outstanding,12,Beater,141,4,Yes,,"Time-Turner, Invisibility Cloak, Firebolt",153,78,8
Alicia Thomas,Gryffindor,6,"9 inches, elm, veela hair core",Toad,Acceptable,Exceeds Expectations,Poor,9,,167,3,No,,"Extendable Ears, Sneakoscope",159,70,3
Cho Johnson,Ravenclaw,4,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Poor,11,,-98,5,No,,Extendable Ears,74,98,8
Blaise Longbottom,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Acceptable,23,,97,4,Yes,Yes,Invisibility Cloak,347,45,6
Ginny Thomas,,5,"10 inches, oak, dragon heartstring core",Cat,Poor,Acceptable,Exceeds Expectations,18,Keeper,-53,1,Yes,No,"Sneakoscope, Time-Turner, Marauder's Map",386,25,8
Angelina Malfoy,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Poor,8,,-8,5,Yes,Yes,"Invisibility Cloak, Extendable Ears",255,48,10
Hermione Longbottom,Hufflepuff,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Poor,12,Chaser,-48,0,Yes,No,"Marauder's Map, Firebolt",202,64,2
Roon Zabini,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Poor,Outstanding,6,Beater,73,5,Yes,Yes,Sneakoscope,483,81,5
,Gryffindor,5,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Outstanding,Poor,23,Seeker,-39,2,No,Yes,"Extendable Ears, Invisibility Cloak, Firebolt",142,82,1
Alicia Lovegood,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Poor,16,Chaser,25,5,Yes,,Time-Turner,443,47,5
,Ravenclaw,4,"9 inches, elm, veela hair core",Dragon,Outstanding,Acceptable,Outstanding,23,Beater,-94,2,Yes,No,Invisibility Cloak,300,95,7
,Ravenclaw,6,"9 inches, elm, veela hair core",Muggle Born,Poor,Outstanding,Exceeds Expectations,25,Keeper,-10,0,No,Yes,"Extendable Ears, Time-Turner",63,33,8
,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,,Acceptable,Acceptable,25,Chaser,-73,3,No,Yes,Sneakoscope,224,54,6
Padma Finnigan,Ravenclaw,4,"9 inches, elm, veela hair core",Toad,Outstanding,Outstanding,Acceptable,28,Beater,20,2,No,No,"Extendable Ears, Time-Turner",366,80,10
Susan Granger,Ravenclaw,3,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Poor,Exceeds Expectations,23,Chaser,136,1,No,No,Firebolt,459,88,2
Blaise Finnigan,Ravenclaw,3,"11 inches, holly, phoenix feather core",,,Acceptable,Poor,12,,198,0,No,Yes,Time-Turner,164,86,6
,Hufflepuff,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Acceptable,Poor,8,Beater,-5,5,Yes,No,"Sneakoscope, Invisibility Cloak",279,41,2
Terry Thomas,Slytherin,5,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Outstanding,21,Chaser,-87,1,No,No,Invisibility Cloak,335,55,1
Fred Boot,Gryffindor,2,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Acceptable,13,,97,1,No,,"Invisibility Cloak, Firebolt, Marauder's Map",494,60,0
Seamus Finnigan,Hufflepuff,3,"12 inches, yew, unicorn hair core",,Outstanding,Poor,Exceeds Expectations,11,Keeper,1,2,Yes,No,Extendable Ears,126,96,7
,,2,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Exceeds Expectations,7,Beater,41,5,No,Yes,Marauder's Map,141,87,5
,,3,"12 inches, yew, unicorn hair core",Cat,Poor,Acceptable,Poor,24,Keeper,73,2,Yes,No,"Time-Turner, Firebolt, Sneakoscope",127,100,3
Seamus Longbottom,Slytherin,1,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Acceptable,Exceeds Expectations,7,Chaser,187,4,Yes,No,"Extendable Ears, Sneakoscope",497,90,0
,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Dragon,,Outstanding,Exceeds Expectations,8,Chaser,42,3,No,No,"Extendable Ears, Marauder's Map",296,91,8
Terry Malfoy,Slytherin,7,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Outstanding,14,,78,4,No,No,"Sneakoscope, Invisibility Cloak",345,46,1
,Ravenclaw,6,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Outstanding,22,Keeper,121,1,Yes,,"Time-Turner, Firebolt, Marauder's Map",270,77,0
Ron Malfoy,Gryffindor,5,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Outstanding,24,Chaser,-33,3,No,No,"Firebolt, Time-Turner",362,71,3
Alicia BroOwn,Slytherin,2,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,7,Chaser,99,5,No,,"Time-Turner, Extendable Ears",295,62,4
Luna Weasley,Slytherin,5,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Poor,Poor,15,Chaser,-65,0,No,,"Time-Turner, Firebolt",230,36,3
,Ravenclaw,1,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Acceptable,15,Chaser,89,3,No,Yes,"Invisibility Cloak, Marauder's Map",260,75,3
,Gryffindor,5,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Exceeds Expectations,6,Seeker,-73,0,Yes,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",215,62,6
Katie Longbottom,Slytherin,3,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Poor,8,C^haser,130,1,No,No,"Firebolt, Marauder's Map, Extendable Ears",441,88,1
Blaise Diggory,Ravenclaw,5,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Poor,5,,-59,4,Yes,No,"Invisibility Cloak, Firebolt, Sneakoscope",215,66,1
Padma Potter,Gryffindor,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Poor,7,Chaser,197,5,Yes,,"Marauder's Map, Time-Turner, Sneakoscope",143,28,3
Susan Longbottom,Gryffindor,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Outstanding,Outstanding,10,Chaser,132,4,Yes,,Invisibility Cloak,12,98,0
Lavender Lovegood,Hufflepuff,1,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Exceeds Expectations,Acceptable,30,Chaser,5,3,Yes,,"Invisibility Cloak, Firebolt",165,75,5
Fred Potter,Ravenclaw,3,"9 inches, elm, veela hair core",Toad,Outstanding,Exceeds Expectations,Acceptable,12,Seeker,12,1,Yes,No,"Invisibility Cloak, Sneakoscope, Extendable Ears",41,72,10
Angelina Potter,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Poor,11,Seeker,-54,2,No,Yes,"Sneakoscope, Invisibility Cloak, Time-Turner",421,56,7
,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Acceptable,Acceptable,17,,-34,2,No,No,"Sneakoscope, Extendable Ears",327,50,9
Blaisep Potter,Ravenclaw,3,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,13,Chaser,165,4,Yes,,Time-Turner,320,61,7
Seamus Malfoy,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,,Poor,Poor,17,Beater,123,3,Yes,,"Time-Turner, Sneakoscope",174,46,0
Alicia Granger,Hufflepuff,2,"12 inches, yew, unicorn hair core",Owl,Outstanding,Poor,Outstanding,29,Chaser,124,4,No,,"Invisibility Cloak, Extendable Ears, Sneakoscope",324,99,8
Draco Spinnet,Slytherin,7,"12 inches, yew, unicorn hair core",,Outstanding,Acceptable,Exceeds Expectations,27,Seeker,180,2,No,Yes,Sneakoscope,459,77,5
Susan Brown,Slytherin,5,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Outstanding,17,,136,5,Yes,No,"Marauder's Map, Sneakoscope",439,47,0
Dean Boot,Hufflepuff,1,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Exceeds Expectations,30,Seeker,87,3,Yes,No,Sneakoscope,263,80,5
,Ravenclaw,6,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Exceeds Expectations,11,Keeper,133,2,Yes,,"Invisibility Cloak, Marauder's Map, Sneakoscope",27,71,3
Padma Patil,Gryffindor,3,"11 inches, holly, phoenix feather core",Toad,,Outstanding,Poor,22,,95,5,No,,"Time-Turner, Sneakoscope, Firebolt",43,86,8
Hermione Bones,Ravenclaw,3,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Exceeds Expectations,26,Beat}er,129,0,No,,"Firebolt, Sneakoscope, Invisibility Cloak",418,87,9
Harry Granger,Ravenclaw,2,"10 inches, oak, dragon heartstring core",,,Outstanding,Outstanding,23,,62,4,Yes,No,Extendable Ears,357,37,6
Susan Thomas,Slytherin,1,"12 inches, yew, unicorn hair core",,Poor,Exceeds Expectations,Poor,18,Keeper,141,0,Yes,Yes,"Sneakoscope, Time-Turner",33,95,0
,Slytherin,6,"11 inches, holly, phoenix feather core",,Poor,Outstanding,Outstanding,28,Beater,196,1,No,Yes,"Sneakoscope, Firebolt, Invisibility Cloak",397,61,4
Pansy Weasley,Hufflepuff,1,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Acceptable,19,Chaser,117,1,No,Yes,"Invisibility Cloak, Marauder's Map",457,98,2
Dean Lovegood,Slytherin,7,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Outstanding,17,Keeper,-52,4,Yes,Yes,"Extendable Ears, Firebolt",113,96,9
,Hufflepuff,7,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Acceptable,11,Keeper,120,5,Yes,No,Firebolt,73,92,9
Katie Johnson,Slytherin,1,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Acceptable,22,Chaser,132,5,Yes,,Invisibility Cloak,346,75,0
Seamus Patil,Gryffindor,4,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Exceeds Expectations,17,Keeper~,57,1,No,Yes,"Invisibility Cloak, Marauder's Map, Firebolt",64,98,2
Katie Granger,,3,"10 inches, oak, dragon heartstring core",Dragon,Poor,Poor,Poor,16,Keeper,151,3,No,Yes,Time-Turner,95,31,7
,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,12,Seeker,-61,2,No,,Invisibility Cloak,256,95,4
,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Acceptable,Acceptable,Poor,20,Keeper,-66,1,Yes,Yes,"Time-Turner, Firebolt, Extendable Ears",224,75,1
Alicia Potter,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,15,Beater,105,1,No,No,Invisibility Cloak,63,87,4
Susan Johnson,Slytherin,1,"10 inches, oak, dragon heartstring core",,,Exceeds Expectations,Exceeds Expectations,17,Seeker,150,5,Yes,,"Invisibility Cloak, Sneakoscope, Marauder's Map",97,55,2
Pansy Diggowry,Gryffindor,3,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Acceptable,Acceptable,30,Chaser,-93,5,No,Yes,Marauder's Map,439,86,4
Parvati Potter,Hufflepuff,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Acceptable,Acceptable,17,Keeper,194,2,No,No,"Marauder's Map, Extendable Ears",233,50,10
Pansy Johnson,Slytherin,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Outstanding,Outstanding,17,Keeper,153,2,No,Yes,Time-Turner,126,34,2
Dean Malfoy,Slytherin,6,"11 inches, holly, phoenix feather core",Owl,Poor,Outstanding,Acceptable,11,Chaser,-81,3,No,Yes,"Firebolt, Marauder's Map",369,33,6
Neville Malfoy,Slytherin,6,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Acceptable,6,,48,1,No,Yes,"Time-Turner, Marauder's Map, Firebolt",175,50,4
Dean Potter,Gryffindor,5,"9 inches, elm, veela hair core",Dragon,Acceptable,Poor,Acceptable,12,Chaser,163,3,Yes,No,Firebolt,321,74,0
,Gryffindor,3,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Poor,29,,113,1,No,No,"Time-Turner, Sneakoscope",434,43,1
Neville Weasleyv,Ravenclaw,7,"11 inches, holly, phoenix feather core",Cat,Poor,Exceeds Expectations,Acceptable,21,Beater,23,4,No,No,"Sneakoscope, Marauder's Map, Time-Turner",213,71,7
Parvati Bones,,5,"9 inches, elm, veela hair core",,Poor,Poor,Outstanding,18,Beater,197,3,Yes,No,Marauder's Map,486,67,3
,Hufflepuff,2,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Exceeds Expectations,27,Seeker,-45,0,Yes,Yes,"Firebolt, Sneakoscope, Marauder's Map",232,99,1
George Weasley,Gryffindor,5,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Outstanding,25,Keeper,29,5,No,Yes,"Extendable Ears, Marauder's Map, Invisibility Cloak",102,47,9
Dean Finnigan,Slytherin,2,"11 inches, holly, phoenix feather core",,Outstanding,Acceptable,Poor,7,Keeper,156,2,No,Yes,"Invisibility Cloak, Sneakoscope, Marauder's Map",360,96,1
,Ravenclaw,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,10,Keeper,-6,4,Yes,Yes,"Time-Turner, Sneakoscope",161,69,0
,Ravenclaw,1,"9 inches, elm, veela hair core",Muggle Born,,Acceptable,Outstanding,14,Chaser,-16,5,No,,"Time-Turner, Extendable Ears, Invisibility Cloak",155,53,3
Padma Boot,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Outstanding,6,Chaser,-32,5,No,No,"Marauder's Map, Firebolt",54,99,9
George Patil,Ravenclaw,2,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Poor,24,Seeker,109,5,No,No,"Sneakoscope, Time-Turner, Marauder's Map",478,70,3
Dean Diggory,Slytherin,6,"11 inches, holly, phoenix feather core",Toad,Outstanding,Exceeds Expectations,Poor,19,Keeper,120,4,No,No,Firebolt,339,94,0
Hermione Parkinson,Gryffindor,7,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Outstanding,12,Keeper,158,3,No,Yes,"Invisibility Cloak, Sneakoscope, Firebolt",236,39,10
Harry Patil,Gryffindor,2,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Outstanding,30,,83,4,Yes,No,"Extendable Ears, Sneakoscope, Firebolt",411,77,3
Ron PYarkinson,Hufflepuff,2,"9 inches, elm, veela hair core",Dragon,Poor,Outstanding,Outstanding,21,,43,5,No,Yes,"Firebolt, Extendable Ears, Marauder's Map",322,45,3
Blaise Bones,Gryffindor,5,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Outstanding,Acceptable,22,Keeper,105,1,Yes,No,"Firebolt, Extendable Ears",51,63,3
,Ravenclaw,5,"12 inches, yew, unicorn hair core",,Poor,Poor,Poor,25,Seeker,-51,5,Yes,Yes,"Marauder's Map, Extendable Ears, Sneakoscope",165,68,10
Padma Brown,Ravenclaw,2,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Outstanding,29,Seeker,119,5,No,,"Marauder's Map, Firebolt",68,75,9
Alicia Bones,,3,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Poor,Outstanding,16,,174,3,No,,"Marauder's Map, Firebolt",114,76,9
,Slytherin,7,"9 inches, elm, veela hair core",Toad,Poor,Poor,Outstanding,6,,-63,3,Yes,No,"Extendable Ears, Sneakoscope, Marauder's Map",254,46,10
Seamus Weasley,Hufflepuff,3,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Outstanding,18,,0,0,Yes,No,"Invisibility Cloak, Extendable Ears, Sneakoscope",180,49,7
Fred Longbottom,Gryffindor,2,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Poor,5,Seeker,83,2,No,No,Extendable Ears,371,58,10
Katzie Potter,Hufflepuff,1,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,10,,116,4,No,Yes,"Marauder's Map, Firebolt, Extendable Ears",30,59,2
Ron MPatil,,4,"9 inches, elm, veela hair core",Owl,Poor,Exceeds Expectations,Outstanding,11,,149,2,No,,"Extendable Ears, Time-Turner",115,56,5
Harry Malfoy,Slytherin,5,"11 inches, holly, phoenix feather core",,,Acceptable,Outstanding,24,,-35,0,Yes,Yes,"Time-Turner, Sneakoscope, Firebolt",468,81,0
Angelina WeEasley,Ravenclaw,1,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Exceeds Expectations,13,Keeper,22,5,Yes,,Marauder's Map,371,59,1
George Weasley,Gryffindor,1,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Acceptable,Acceptable,29,Seeker,99,2,No,No,"Invisibility Cloak, Extendable Ears, Sneakoscope",231,45,8
,Hufflepuff,1,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,12,Beater,89,4,Yes,Yes,Time-Turner,457,92,6
