Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
HaMrry Weasley,,1,"11 inches, holly, phoenix feather core",Owl,Outstanding,Outstanding,Outstanding,25,Beater,33,0,No,No,"Sneakoscope, Firebolt, Marauder's Map",486,89,2
Padma Potter,Hufflepuff,4,"11 inches, holly, phoenix feather core",,Outstanding,Acceptable,Exceeds Expectations,15,Seeker,158,0,Yes,Yes,"Time-Turner, Firebolt, Extendable Ears",439,66,0
Terry FinnTigan,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Acceptable,Exceeds Expectations,23,,-64,5,No,Yes,"Sneakoscope, Invisibility Cloak",122,42,7
Padma Finnigan,Slytherin,5,"12 inches, yew, unicorn hair core",Muggle Born,,Acceptable,Acceptable,5,K.eeper,15,4,No,Yes,"Time-Turner, Marauder's Map",51,98,8
,Gryffindor,6,"12 inches, yew, unicorn hair core",Toad,Poor,Acceptable,Exceeds Expectations,24,Beater,63,2,No,No,"Firebolt, Extendable Ears, Time-Turner",288,80,0
,Ravenclaw,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Exceeds Expectations,8,Keeper,86,4,Yes,No,"Invisibility Cloak, Firebolt, Sneakoscope",88,61,8
Lavender Lovegood,Gryffindor,2,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Acceptable,19,Chaser,-8,2,No,Yes,"Invisibility Cloak, Marauder's Map",170,94,1
,,7,"11 inches, holly, phoenix feather core",Cat,Acceptable,Exceeds Expectations,Outstanding,8,Beater,87,1,No,Yes,Invisibility Cloak,255,60,0
Seamus Spinnet,Gryffindor,6,"11 inches, holly, phoenix feather core",Dragon,,Acceptable,Exceeds Expectations,5,Beater,-93,1,No,No,Marauder's Map,95,85,2
,Slytherin,2,"9 inches, elm, veela hair core",Dragon,,Exceeds Expectations,Poor,18,Beater,-79,5,No,Yes,Sneakoscope,410,67,10
Padma Malfoy,Hufflepuff,4,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Outstanding,28,Keeper,49,0,Yes,No,Extendable Ears,430,41,9
Luna Potter,,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Poor,20,,-75,5,No,Yes,Extendable Ears,377,51,9
Seamus Zabini,,4,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,22,Chaser,-29,0,Yes,Yes,Sneakoscope,206,87,3
,Ravenclaw,2,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Acceptable,7,,149,0,Yes,No,"Time-Turner, Extendable Ears",270,51,8
Padma Weasley,Ravenclaw,1,"9 inches, elm, veela hair core",Cat,,Outstanding,Exceeds Expectations,9,Keeper,-47,2,Yes,No,"Sneakoscope, Firebolt, Invisibility Cloak",414,73,7
Parvati Potter,Slytherin,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Outstanding,15,,32,4,Yes,No,"Firebolt, Invisibility Cloak, Marauder's Map",408,41,5
Neville Spinnet,Hufflepuff,1,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Outstanding,17,,-88,1,Yes,No,"Marauder's Map, Firebolt, Invisibility Cloak",141,54,5
Katie Diggory,Hufflepuff,7,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Outstanding,Poor,9,Keeper,73,1,Yes,No,Time-Turner,166,73,6
Ron Longbottom,Slytherin,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Acceptable,17,Chaser,170,0,Yes,No,Sneakoscope,482,50,1
,Gryffindor,5,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Poor,5,Seeker,106,0,No,No,Firebolt,3,91,7
Draco Parkinson,Slytherin,5,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Outstanding,9,Beater,195,1,Yes,No,"Time-Turner, Sneakoscope",338,56,1
Parvati Spinnet,Ravenclaw,1,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Poor,27,Seeker,-46,3,No,No,Marauder's Map,244,48,6
,Slytherin,3,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Acceptable,Acceptable,7,Beater,148,3,Yes,No,"Extendable Ears, Invisibility Cloak",166,52,1
FredV Malfoy,Gryffindor,7,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Outstanding,Outstanding,7,Chaser,99,0,Yes,No,"Invisibility Cloak, Extendable Ears, Firebolt",356,43,3
Ron Thomas,Hufflepuff,7,"11 inches, holly, phoenix feather core",Cat,Poor,Poor,Outstanding,5,Beater,170,1,No,Yes,"Sneakoscope, Invisibility Cloak, Firebolt",276,73,4
Cho Thomas,Hufflepuff,1,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Exceeds Expectations,14,,-13,2,Yes,Yes,"Invisibility Cloak, Sneakoscope",307,82,2
Cho Diggory,Gryffindor,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,29,,197,3,No,No,"Invisibility Cloak, Extendable Ears, Firebolt",188,37,8
RonE Granger,,5,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Outstanding,Exceeds Expectations,14,,48,1,Yes,Yes,"Sneakoscope, Marauder's Map, Firebolt",126,57,3
Katie Johnson,Slytherin,7,"9 inches, elm, veela hair core",Owl,Outstanding,Poor,Exceeds Expectations,19,Beater,111,3,Yes,No,"Invisibility Cloak, Firebolt",235,78,4
Fred Chang,Hufflepuff,1,"11 inches, holly, phoenix feather core",,,Outstanding,Poor,23,,67,4,No,Yes,"Time-Turner, Marauder's Map",207,58,7
George Granger,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Poor,Acceptable,11,Keeper,112,3,No,No,"Sneakoscope, Invisibility Cloak, Firebolt",443,37,0
Seamus Spinnet,,4,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Outstanding,Acceptable,27,Keeper,42,0,Yes,No,"Invisibility Cloak, Extendable Ears",266,51,8
Fred Bell,Slytherin,5,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,7,Seeker,154,5,No,Yes,"Invisibility Cloak, Sneakoscope, Time-Turner",413,31,9
Susan Thomas,Gryffindor,7,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Outstanding,26,Keeper,35,1,Yes,Yes,"Invisibility Cloak, Sneakoscope, Extendable Ears",219,97,8
,Slytherin,3,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Outstanding,Poor,14,Keeper,-89,4,Yes,No,"Invisibility Cloak, Sneakoscope, Firebolt",483,27,0
Padma Patil,Hufflepuff,1,"9 inches, elm, veela hair core",,Acceptable,Poor,Acceptable,25,Seeker,56,3,No,Yes,"Firebolt, Time-Turner, Sneakoscope",416,64,7
Terry Thomas,Slytherin,6,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Poor,19,Chaser,113,3,No,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",24,27,4
Neville Finnigan,Gryffindor,1,"9 inches, elm, veela hair core",Cat,Acceptable,Poor,Outstanding,21,,90,4,No,No,Marauder's Map,121,58,3
Fred Longbottom,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Acceptable,15,Seeker,9,2,No,Yes,"Time-Turner, Extendable Ears, Sneakoscope",286,26,2
Ron Granger,Gryffindor,5,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Exceeds Expectations,30,,-79,5,Yes,Yes,"Time-Turner, Extendable Ears",119,83,0
Dean Finnigan,,4,"11 inches, holly, phoenix feather core",Owl,,Poor,Acceptable,7,Seek<er,-73,5,Yes,Yes,Marauder's Map,224,27,6
Luna Granger,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,7,Seeker,50,1,Yes,No,"Extendable Ears, Sneakoscope, Firebolt",233,95,2
Fred Thomas,Gryffindor,6,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,30,Beater,80,3,No,Yes,Extendable Ears,448,92,4
Cho rThomas,Gryffindor,6,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Acceptable,Exceeds Expectations,15,Chaser,97,5,No,No,"Sneakoscope, Marauder's Map, Firebolt",333,86,2
Dean Patiml,,3,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Acceptable,5,Chaser,89,2,Yes,Yes,"Firebolt, Marauder's Map",199,91,2
Ron Johnson,,7,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Acceptable,6,,-72,0,No,No,"Marauder's Map, Extendable Ears, Sneakoscope",40,64,0
Susan Diggory,Hufflepuff,5,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Acceptable,22,Chaser,172,2,No,No,"Sneakoscope, Invisibility Cloak",113,83,6
Lavender Malfoy,Slytherin,5,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Outstanding,9,Seeker,15,2,Yes,Yes,"Invisibility Cloak, Extendable Ears",432,98,10
Luna Diggory,Slytherin,1,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Poor,9,Keeper,107,1,Yes,Yes,Extendable Ears,224,81,9
Susan Finnigan,Slytherin,1,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Acceptable,5,Chaser,64,5,No,Yes,Time-Turner,323,59,2
Angelina Granger,Hufflepuff,7,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Acceptable,Poor,9,Seeker,22,4,Yes,No,"Invisibility Cloak, Firebolt",100,97,8
Cedric Lovegood,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Poor,9,Se.eker,118,3,No,No,"Firebolt, Time-Turner",338,86,4
Cedric Brown,Slytherin,3,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Poor,20,Beater,-13,2,Yes,No,Extendable Ears,479,62,8
Harry Diggory,Slytherin,4,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Outstanding,10,Seeker,90,0,Yes,Yes,Marauder's Map,148,49,2
Neville Brown,Ravenclaw,2,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Outstanding,6,,47,3,No,No,"Time-Turner, Extendable Ears, Marauder's Map",259,34,7
,SLYTHERIN,1,"9 inches, elm, veela hair core",Muggle Born,Poor,Poor,Exceeds Expectations,18,Beater,106,4,Yes,Yes,"Invisibility Cloak, Time-Turner, Extendable Ears",493,94,0
Seamus Bell,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Acceptable,12,,96,0,No,No,"Invisibility Cloak, Firebolt, Time-Turner",466,50,8
Seamus Johnson,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,16,Keeper,24,3,Yes,Yes,"Marauder's Map, Invisibility Cloak",170,82,9
Blaise Patil,Slytherin,2,"9 inches, elm, veela hair core",Cat,Acceptable,Poor,Acceptable,10,,125,5,Yes,Yes,"Time-Turner, Invisibility Cloak",306,38,0
Harry Lovegood,Ravenclaw,2,"12 inches, yew, unicorn hair core",Owl,,Outstanding,Outstanding,10,Keep!er,159,4,No,No,Firebolt,367,100,4
Susan Granger,,7,"11 inches, holly, phoenix feather core",,Poor,Exceeds Expectations,Exceeds Expectations,24,Keeper,193,2,Yes,No,"Marauder's Map, Sneakoscope, Time-Turner",294,58,4
Parvati Parkinson,,5,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Exceeds Expectations,16,Chaser,-24,2,No,Yes,Invisibility Cloak,240,45,7
Ginny Brown,,3,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Exceeds Expectations,23,Chaser,-83,3,Yes,No,"Marauder's Map, Time-Turner",447,71,9
,Slytherin,1,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Exceeds Expectations,16,Chaser,-93,2,Yes,No,"Firebolt, Extendable Ears",57,95,0
,Hufflepuff,7,"9 inches, elm, veela hair core",Muggle Born,,Outstanding,Exceeds Expectations,16,Beater,123,3,No,Yes,"Firebolt, Time-Turner",16,35,5
Blaise Spinnet,Hufflepuff,3,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,17,Beater,-58,4,No,Yes,"Invisibility Cloak, Firebolt, Extendable Ears",56,84,4
Angelina Bones,,4,"12 inches, yew, unicorn hair core",Cat,Acceptable,Outstanding,Exceeds Expectations,18,Seeker,107,4,No,No,"Marauder's Map, Time-Turner",123,99,3
George Spinnet,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Outstanding,13,Beater,156,0,No,Yes,"Invisibility Cloak, Firebolt, Time-Turner",173,54,0
Hermione Potter,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Outstanding,10,Beater,-40,1,Yes,Yes,Extendable Ears,469,44,7
Hermione Diggory,,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Exceeds Expectations,22,Keeper,111,4,Yes,Yes,"Marauder's Map, Extendable Ears",130,31,6
Draco Bell,Gryffindor,7,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Outstanding,19,Seeker,70,4,No,No,"Firebolt, Extendable Ears, Sneakoscope",89,74,8
Ron Chang,Slytherin,4,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Poor,19,Keeper,15,4,Yes,Yes,Marauder's Map,263,93,10
George Brown,Ravenclaw,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Poor,28,Beater,-66,2,No,Yes,Firebolt,41,25,6
Katie Granger,Gryffindor,3,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Acceptable,15,Keeper,69,5,No,Yes,Firebolt,311,49,10
Cho Weasley,Gryffindor,1,"12 inches, yew, unicorn hair core",,Poor,Exceeds Expectations,Outstanding,10,Seeker,102,4,Yes,No,"Marauder's Map, Invisibility Cloak",478,79,0
Susan Diggory,Hufflepuff,2,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Poor,28,Beater,-31,2,Yes,Yes,"Firebolt, Marauder's Map",483,100,2
Terry Zabini,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Exceeds Expectations,Poor,6,Chaser,160,2,No,No,"Firebolt, Invisibility Cloak, Marauder's Map",297,79,0
Susan Johnson,Gryffindor,3,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Exceeds Expectations,23,,69,3,Yes,Yes,"Marauder's Map, Time-Turner",196,92,6
Cedric Lovegood,Slytherin,5,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Outstanding,17,Chaser,69,1,No,Yes,Invisibility Cloak,258,87,5
Harry Granger,Gryffindor,6,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Exceeds Expectations,28,Keeper,-40,2,No,No,Firebolt,143,65,9
Neville Lovegood,,1,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Acceptable,5,Beater,195,3,No,,Firebolt,297,50,9
Harry Spinnet,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Poor,Outstanding,8,Seeker,192,5,Yes,No,Marauder's Map,72,57,9
Susan Weasley,Ravenclaw,2,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Outstanding,Poor,8,Seeker,185,3,No,Yes,"Invisibility Cloak, Marauder's Map, Firebolt",313,52,1
Susan Johnson,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Exceeds Expectations,Outstanding,24,,17,4,No,Yes,"Invisibility Cloak, Marauder's Map",231,67,0
Parvati Zabini,Slytherin,7,"9 inches, elm, veela hair core",Owl,Outstanding,Exceeds Expectations,Poor,18,Beater,6,1,No,No,Extendable Ears,176,36,5
Fred Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Poor,Poor,21,Keeper,46,4,Yes,Yes,"Sneakoscope, Marauder's Map, Invisibility Cloak",299,98,5
Dean Bell,Hufflepuff,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,27,,1,4,Yes,Yes,Time-Turner,437,95,2
Ginny Potter,Gryffindor,4,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Acceptable,19,Keeper,0,0,No,Yes,"Firebolt, Marauder's Map, Time-Turner",127,53,10
Ron nMalfoy,Slytherin,5,"11 inches, holly, phoenix feather core",Toad,Outstanding,Acceptable,Acceptable,30,Seeker,-98,2,Yes,No,"Sneakoscope, Time-Turner",265,73,3
Pansy Diggory,Slytherin,3,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Poor,Exceeds Expectations,12,Seeker,122,0,Yes,Yes,"Sneakoscope, Invisibility Cloak, Extendable Ears",492,41,6
Katie Chang,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Poor,27,,-89,4,Yes,Yes,"Extendable Ears, Time-Turner",285,90,8
Alicia Patil,Hufflepuff,2,"11 inches, holly, phoenix feather core",Owl,Poor,Acceptable,Poor,21,Keeper,146,5,Yes,No,"Sneakoscope, Time-Turner, Marauder's Map",289,56,0
Paruvati Bell,Gryffindor,1,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Poor,Outstanding,21,Seeker,-93,4,Yes,No,"Sneakoscope, Extendable Ears",462,58,9
Terry Cyhang,,5,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Acceptable,Acceptable,8,Beater,-83,2,No,Yes,"Extendable Ears, Invisibility Cloak",205,31,3
Cho Potter,,7,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,6,Seeker,-24,3,Yes,Yes,"Invisibility Cloak, Firebolt, Time-Turner",287,81,9
George Malfoy,Slytherin,6,"11 inches, holly, phoenix feather core",Toad,Outstanding,Acceptable,Exceeds Expectations,14,Keeper,131,5,No,No,"Sneakoscope, Firebolt, Marauder's Map",157,37,7
,Ravenclaw,6,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Outstanding,6,"Chase,r",-44,3,Yes,Yes,"Time-Turner, Invisibility Cloak",436,96,6
Alicia Longbottom,Slytherin,6,"9 inches, elm, veela hair core",Dragon,Poor,Exceeds Expectations,Poor,17,,58,2,No,No,Invisibility Cloak,405,96,10
Angelina Chang,,4,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Exceeds Expectations,9,,112,0,Yes,Yes,"Extendable Ears, Invisibility Cloak, Marauder's Map",121,76,5
Seamus Johnson,Slytherin,6,"12 inches, yew, unicorn hair core",Dragon,Poor,Outstanding,Acceptable,11,Beater,-67,0,No,No,"Marauder's Map, Firebolt, Sneakoscope",40,30,5
Padma Diggory,Slytherin,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Outstanding,15,Keeper,-98,2,No,No,Sneakoscope,151,85,9
Harry Boot,,2,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Poor,25,Chaser,-59,2,Yes,No,Firebolt,480,62,2
Harry Patil,Gryffindor,2,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Acceptable,30,Seeker,135,3,Yes,Yes,Invisibility Cloak,55,57,0
Susan Weasley,Ravenclaw,4,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,24,Keeper,149,1,No,No,"Time-Turner, Sneakoscope, Invisibility Cloak",298,59,5
Fred Potter,Ravenclaw,6,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Outstanding,11,Beater,182,0,Yes,Yes,"Invisibility Cloak, Time-Turner, Marauder's Map",222,52,10
Cho Granger,Hufflepuff,2,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Poor,Outstanding,17,Keeper,-70,5,No,No,"Marauder's Map, Firebolt, Time-Turner",431,73,3
Dean Potter,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,,Poor,Exceeds Expectations,28,Seeker,83,2,Yes,Yes,"Invisibility Cloak, Extendable Ears, Sneakoscope",452,72,8
Angelina Boot,Slytherin,5,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Acceptable,5,Keeper,35,4,Yes,Yes,Marauder's Map,383,71,2
Susan Parkinson,RAVENCLAW,3,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Exceeds Expectations,5,Beater,127,0,No,No,Invisibility Cloak,500,57,7
Fred Bones,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Outstanding,Acceptable,10,Beat-er,140,4,No,Yes,Firebolt,19,53,2
Lavender Boot,Hufflepuff,4,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Poor,16,Beater,118,0,Yes,Yes,"Firebolt, Marauder's Map, Time-Turner",207,77,2
Hermione Johnson,Slytherin,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Acceptable,6,Keeper,130,2,Yes,No,"Sneakoscope, Time-Turner",123,62,0
Padma Brown,Slytherin,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Poor,17,Chaser,122,5,Yes,Yes,"Firebolt, Time-Turner",91,71,10
Pansy Parkinson,Gryffindor,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Outstanding,Poor,26,Beater,63,1,Yes,Yes,"Time-Turner, Extendable Ears, Marauder's Map",327,91,10
Seamus Bones,Hufflepuff,1,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Exceeds Expectations,16,Chaser,-42,0,Yes,Yes,"Sneakoscope, Extendable Ears",500,33,9
Fred Bell,Ravenclaw,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Poor,Outstanding,28,Keeper,85,0,No,No,"Invisibility Cloak, Firebolt, Marauder's Map",470,61,2
Parvati Bones,Gryffindor,6,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Outstanding,Acceptable,10,Keeper,-35,4,No,No,"Firebolt, Extendable Ears",219,72,2
Neville Diggory,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Outstanding,15,,181,2,Yes,No,"Invisibility Cloak, Firebolt, Sneakoscope",342,88,1
Cedric Bones,Hufflepuff,3,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Exceeds Expectations,Outstanding,17,Keeper,165,0,Yes,Yes,Sneakoscope,389,76,10
Lavender Bones,Slytherin,2,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Exceeds Expectations,Outstanding,9,,153,2,Yes,Yes,"Firebolt, Marauder's Map",382,99,3
Neville Brown,Ravenclaw,5,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Exceeds Expectations,16,Chaser,194,2,No,Yes,Extendable Ears,92,39,2
Pansy FinnKigan,Ravenclaw,4,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Poor,30,Beater,-96,5,No,Yes,"Sneakoscope, Time-Turner, Invisibility Cloak",353,27,7
Padma Thomas,Hufflepuff,6,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Outstanding,Exceeds Expectations,10,Seeker,-33,1,No,No,Sneakoscope,405,52,9
Neville Johnson,Slytherin,3,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Exceeds Expectations,11,Chaser,36,2,Yes,No,Marauder's Map,265,46,3
Ginny Granger,Hufflepuff,6,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Poor,28,,-97,5,Yes,No,"Time-Turner, Marauder's Map",224,77,8
Angelina Thomas,Ravenclaw,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Exceeds Expectations,Exceeds Expectations,13,Keeper,-26,4,Yes,Yes,"Time-Turner, Marauder's Map",204,62,2
Pansy Diggory,Ravenclaw,7,"12 inches, yew, unicorn hair core",Dragon,Poor,Acceptable,Outstanding,5,Keeper,110,3,No,No,"Time-Turner, Invisibility Cloak, Firebolt",139,82,4
Cedric Bell,Hufflepuff,4,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Acceptable,10,Beater,22,4,No,Yes,"Sneakoscope, Time-Turner",363,63,1
Dean Bell,Slytherin,2,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Outstanding,17,Seeker,89,0,No,No,"Firebolt, Marauder's Map",351,96,3
Katie Weasley,Slytherin,5,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Exceeds Expectations,15,Beater,96,4,Yes,Yes,"Marauder's Map, Extendable Ears, Sneakoscope",407,26,2
,Hufflepuff,6,"9 inches, elm, veela hair core",Muggle Born,Poor,Acceptable,Exceeds Expectations,7,Beater,-82,0,Yes,Yes,Sneakoscope,172,92,8
Blaise Zabini,Slytherin,2,"11 inches, holly, phoenix feather core",Owl,Outstanding,Poor,Exceeds Expectations,19,Keeper,41,2,No,No,Extendable Ears,252,29,5
Cedric Parkinson,Slytherin,3,"9 inches, elm, veela hair core",,Acceptable,Exceeds Expectations,Outstanding,15,Beater,88,2,Yes,No,"Time-Turner, Firebolt",324,27,0
Parvati Malfoy,Slytherin,3,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Exceeds Expectations,9,,-31,3,No,Yes,"Invisibility Cloak, Firebolt",353,83,4
Pansy Finnigan,Hufflepuff,2,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Outstanding,22,Seeker,1,0,Yes,Yes,"Marauder's Map, Extendable Ears, Invisibility Cloak",459,39,2
Blaise Finnigan,,1,"9 inches, elm, veela hair core",Toad,Poor,Exceeds Expectations,Outstanding,9,Keeper,23,2,Yes,Yes,"Marauder's Map, Invisibility Cloak, Firebolt",258,58,8
Cho Bell,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Acceptable,5,Beater,75,4,Yes,Yes,Invisibility Cloak,152,63,9
Pansy Finnigan,SLYTHERIN,3,"12 inches, yew, unicorn hair core",Dragon,,Exceeds Expectations,Acceptable,13,Keeper,24,4,Yes,No,Time-Turner,166,95,10
George Bell,,7,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Poor,26,,173,0,No,Yes,"Invisibility Cloak, Marauder's Map",73,42,4
Ron Patilj,,6,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Poor,19,Keeper,-42,4,No,Yes,"Time-Turner, Invisibility Cloak",466,98,9
Fred Spinnet,Slytherin,7,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,15,Beater,-10,4,No,Yes,"Marauder's Map, Firebolt, Sneakoscope",215,48,5
Hermione Longbottom,Hufflepuff,3,"11 inches, holly, phoenix feather core",Owl,Acceptable,Exceeds Expectations,Acceptable,22,,50,4,Yes,Yes,"Invisibility Cloak, Time-Turner, Marauder's Map",293,71,10
George Lovegood,Slytherin,1,"9 inches, elm, veela hair core",,Acceptable,Outstanding,Exceeds Expectations,21,,80,4,No,Yes,"Firebolt, Marauder's Map, Sneakoscope",151,37,8
,,2,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Outstanding,22,Beater,33,2,Yes,Yes,Extendable Ears,223,81,8
Cho Lovegood,Ravenclaw,2,"9 inches, elm, veela hair core",Cat,Outstanding,Poor,Poor,10,Seeker,-43,2,No,Yes,Firebolt,68,73,5
