Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
TerrGy Thomas,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Exceeds Expectations,5,Keeper,191,3,Yes,,"Firebolt, Marauder's Map",86,83,4
Ginny Parkinson,Ravenclaw,2,"11 inches, holly, phoenix feather core",,Poor,Acceptable,Outstanding,12,Keeper,92,2,Yes,,"Marauder's Map, Firebolt",263,87,4
Lavender Brown,Gryffindor,1,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Outstanding,17,Chaser,-9,1,No,,Firebolt,310,71,3
Pansy Spinnet,SLYTHERIN,7,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Exceeds Expectations,19,Beater,176,0,No,,"Firebolt, Invisibility Cloak",97,87,2
Ginny Malfoy,Gryffindor,3,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Poor,5,Seeker,132,1,Yes,,Invisibility Cloak,366,55,5
Blaise Potter,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Poor,21,Keeper,-10,3,Yes,,"Marauder's Map, Sneakoscope, Firebolt",357,25,4
Neville Boot,Hufflepuff,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Poor,26,Chaser,34,3,Yes,No,Extendable Ears,301,54,8
,Slytherin,3,"11 inches, holly, phoenix feather core",Cat,Poor,Exceeds Expectations,Exceeds Expectations,18,Keeper,-100,2,No,Yes,"Invisibility Cloak, Time-Turner",7,63,8
Terry Bell,RAVENCLAW,2,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,18,Seeker,-79,2,Yes,Yes,"Firebolt, Extendable Ears, Sneakoscope",296,44,4
Pansy Zabini,Ravenclaw,3,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Outstanding,24,Beater,-27,0,No,No,"Firebolt, Invisibility Cloak, Sneakoscope",226,59,0
,Ravenclaw,3,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Poor,Acceptable,23,Seeker,112,5,Yes,Yes,Marauder's Map,195,76,10
Alicia Diggory,HUFFLEPUFF,4,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Poor,Outstanding,29,,34,4,No,No,"Extendable Ears, Sneakoscope, Firebolt",160,29,2
Hermione Potter,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Exceeds Expectations,19,Keeper,80,1,Yes,No,"Marauder's Map, Time-Turner, Extendable Ears",195,95,9
,,4,"9 inches, elm, veela hair core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,26,,-94,0,Yes,Yes,Marauder's Map,142,31,7
Draco Granger,Gryffindor,2,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Outstanding,Exceeds Expectations,30,Seeker,199,1,Yes,No,Extendable Ears,363,96,10
Neville Zabini,Hufflepuff,1,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Acceptable,8,Seeker,-70,1,No,Yes,"Invisibility Cloak, Time-Turner, Marauder's Map",199,76,10
,,1,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Exceeds Expectations,6,Chaser,76,4,No,Yes,"Sneakoscope, Firebolt",27,32,8
Parvati SUpinnet,,5,"12 inches, yew, unicorn hair core",,Acceptable,Exceeds Expectations,Exceeds Expectations,26,,-22,4,Yes,Yes,"Time-Turner, Invisibility Cloak, Marauder's Map",377,56,10
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Cat,Outstanding,Poor,Exceeds Expectations,7,,97,1,No,No,"Marauder's Map, Extendable Ears, Invisibility Cloak",430,65,2
Seamus PBell,HUFFLEPUFF,3,"12 inches, yew, unicorn hair core",Cat,Acceptable,Exceeds Expectations,Acceptable,8,,-56,3,Yes,No,Marauder's Map,5,39,3
Dean Malfoy,Hufflepuff,5,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Outstanding,20,Seeker,129,0,No,Yes,"Invisibility Cloak, Extendable Ears, Time-Turner",414,91,7
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Poor,Outstanding,8,,74,5,Yes,No,"Sneakoscope, Time-Turner",220,47,6
DOraco Chang,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Acceptable,14,,108,1,No,Yes,"Extendable Ears, Time-Turner, Invisibility Cloak",424,71,7
,,2,"12 inches, yew, unicorn hair core",Toad,Acceptable,Outstanding,Poor,8,Keeper,-1,3,No,,Firebolt,7,100,2
,Slytherin,7,"12 inches, yew, unicorn hair core",,Outstanding,Acceptable,Acceptable,7,Seeker,29,3,No,Yes,"Sneakoscope, Time-Turner, Extendable Ears",492,29,10
Alicia Finnigan,Slytherin,7,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Outstanding,25,Chaser,44,1,Yes,No,"Time-Turner, Sneakoscope",145,45,8
Seamus EPatil,Slytherin,5,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Acceptable,24,Beater,58,5,Yes,Yes,"Time-Turner, Firebolt",94,59,9
,Hufflepuff,7,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Poor,30,,-7,4,No,No,"Marauder's Map, Time-Turner",499,62,4
Blaise Finnigan,SLYTHERIN,1,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,30,Chaser,189,3,Yes,Yes,Marauder's Map,349,65,10
Dean Brown,Gryffindor,7,"12 inches, yew, unicorn hair core",Owl,,Outstanding,Acceptable,8,Keeper,172,1,No,,Firebolt,98,65,8
,Ravenclaw,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Poor,Outstanding,11,,194,3,Yes,Yes,Firebolt,114,54,3
,Slytherin,3,"9 inches, elm, veela hair core",Dragon,Acceptable,Exceeds Expectations,Exceeds Expectations,9,Seeker,70,2,Yes,No,"Time-Turner, Invisibility Cloak, Marauder's Map",419,28,5
Blaises Malfoy,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Outstanding,7,Chaser,-3,3,No,,Extendable Ears,275,46,8
Harry Longbottom,Ravenclaw,5,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Acceptable,Exceeds Expectations,26,Chaser,3,1,No,No,"Invisibility Cloak, Extendable Ears, Time-Turner",306,54,0
Dean Finnigan,Gryffindor,6,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Poor,26,Chaser,77,2,Yes,No,Time-Turner,51,52,7
,Slytherin,7,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Outstanding,Exceeds Expectations,30,,147,5,Yes,No,"Extendable Ears, Invisibility Cloak",379,53,3
,Gryffindor,3,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Outstanding,26,,76,2,Yes,No,"Extendable Ears, Firebolt, Sneakoscope",38,31,4
BlaSise Potter,,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Poor,10,,36,1,No,No,"Sneakoscope, Firebolt",151,96,10
,Ravenclaw,7,"11 inches, holly, phoenix feather core",Cat,Poor,Outstanding,Outstanding,24,,75,3,Yes,Yes,"Invisibility Cloak, Extendable Ears",347,60,10
Terrqy Johnson,Hufflepuff,1,"12 inches, yew, unicorn hair core",Dragon,Poor,Outstanding,Outstanding,11,Seeker,173,3,No,Yes,"Sneakoscope, Extendable Ears",484,86,2
Neville Parkinson,Hufflepuff,5,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Outstanding,19,,64,0,No,,"Firebolt, Time-Turner",145,33,0
Neville JohWnson,GRYFFINDOR,1,"12 inches, yew, unicorn hair core",Toad,,Outstanding,Outstanding,16,Keeper,47,5,No,Yes,Marauder's Map,211,53,1
Susan Bell,,6,"9 inches, elm, veela hair core",,Poor,Acceptable,Poor,10,Keeper,-67,4,No,No,Time-Turner,177,44,7
,Ravenclaw,4,"9 inches, elm, veela hair core",Cat,,Outstanding,Exceeds Expectations,14,Chaser,70,0,No,No,"Time-Turner, Invisibility Cloak, Firebolt",122,58,2
Lavender Brown,Slytherin,4,"9 inches, elm, veela hair core",Owl,Acceptable,Exceeds Expectations,Acceptable,28,,-94,3,Yes,,"Firebolt, Invisibility Cloak, Sneakoscope",211,57,2
,Ravenclaw,6,"9 inches, elm, veela hair core",,Poor,Acceptable,Poor,9,Seeker,182,2,No,Yes,Invisibility Cloak,195,81,7
,Ravenclaw,7,"9 inches, elm, veela hair core",Cat,,Outstanding,Poor,20,Keeper,165,3,Yes,,"Invisibility Cloak, Firebolt, Marauder's Map",322,100,6
Katie Thomas,Hufflepuff,1,"9 inches, elm, veela hair core",Toad,,Outstanding,Acceptable,21,Keeper,24,4,Yes,,Marauder's Map,150,46,0
,Ravenclaw,6,"9 inches, elm, veela hair core",Dragon,Poor,Acceptable,Poor,6,Beater,128,3,No,,"Firebolt, Marauder's Map",68,74,2
Seamus Thomas,Ravenclaw,2,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,22,Keeper,25,4,No,No,"Time-Turner, Invisibility Cloak",339,28,5
,SLYTHERIN,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Poor,15,,21,1,Yes,No,Marauder's Map,497,62,3
Draco Malfoy,Hufflepuff,6,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Acceptable,17,Keeper,120,2,Yes,No,Invisibility Cloak,279,25,2
Ginny Diggory,RAVENCLAW,1,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Outstanding,Acceptable,22,Chaser,78,4,No,Yes,"Sneakoscope, Firebolt",55,32,2
George LongbPottom,Gryffindor,1,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Poor,Acceptable,9,,-83,0,Yes,No,Firebolt,7,79,3
Parvati Longbottom,Gryffindor,2,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Acceptable,18,Keeper,64,5,No,No,Sneakoscope,103,58,0
Cho Spinnet,GRYFFINDOR,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Poor,7,,138,5,Yes,Yes,"Sneakoscope, Marauder's Map, Extendable Ears",171,96,7
,,3,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Exceeds Expectations,30,,114,0,No,Yes,Marauder's Map,179,66,9
,Hufflepuff,7,"11 inches, holly, phoenix feather core",,,Acceptable,Exceeds Expectations,24,Seeker,-34,0,No,No,"Invisibility Cloak, Marauder's Map",42,33,5
,,6,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,10,,-74,4,No,,"Time-Turner, Sneakoscope",32,76,8
Dean Potter,Slytherin,7,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Exceeds Expectations,Outstanding,25,,-1,1,No,Yes,"Invisibility Cloak, Extendable Ears",392,67,4
,,2,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Acceptable,17,Beater,46,5,Yes,No,"Sneakoscope, Time-Turner, Firebolt",467,71,3
Padma Zabini,Hufflepuff,2,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Poor,30,Chaser,-23,1,No,,Time-Turner,421,89,4
Alicia Finnigan,Gryffindor,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,6,Keeper,53,0,No,No,Firebolt,133,26,2
Blaise QWeasley,SLYTHERIN,2,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Acceptable,20,Beater,-63,0,No,No,Marauder's Map,104,98,9
,Ravenclaw,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Poor,18,Keeper,50,5,No,No,"Invisibility Cloak, Extendable Ears",259,96,10
Blaise Lovegvood,Ravenclaw,5,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Exceeds Expectations,10,Beater,196,0,Yes,No,Firebolt,173,82,5
,Gryffindor,3,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Poor,23,,179,3,Yes,,Time-Turner,416,79,3
Lavender Weasley,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Poor,Acceptable,6,Chaser,-99,1,No,Yes,Firebolt,185,96,6
,Ravenclaw,4,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Exceeds Expectations,8,Chaser,91,0,Yes,,"Invisibility Cloak, Marauder's Map",430,57,8
Ginny Malfoy,,6,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Acceptable,19,Chaser,73,1,Yes,Yes,"Firebolt, Invisibility Cloak, Time-Turner",400,67,6
Lavender Patil,Slytherin,3,"12 inches, yew, unicorn hair core",,Acceptable,Exceeds Expectations,Poor,12,Chaser,55,4,No,No,Time-Turner,256,88,7
Terry Lovegood,SLYTHERIN,6,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Poor,11,Chaser,-90,0,No,No,"Marauder's Map, Firebolt, Invisibility Cloak",333,29,8
Hermione Potter,Gryffindor,3,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Poor,6,Chaser,33,0,No,Yes,"Firebolt, Invisibility Cloak",306,74,10
,GRYFFINDOR,5,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,26,Keeper,-14,0,Yes,No,"Time-Turner, Marauder's Map",226,96,4
,Hufflepuff,6,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Acceptable,25,Keeper,-49,2,No,Yes,"Time-Turner, Firebolt, Extendable Ears",263,74,7
GLinny Zabini,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Exceeds Expectations,Outstanding,12,Chaser,61,3,Yes,No,"Firebolt, Time-Turner, Extendable Ears",249,100,4
Lavender Malfoy,Gryffindor,2,"9 inches, elm, veela hair core",Owl,Poor,Poor,Acceptable,8,,-80,0,Yes,,Extendable Ears,61,52,7
Susan Chang,Hufflepuff,2,"11 inches, holly, phoenix feather core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,9,Beater,-45,5,Yes,No,Invisibility Cloak,464,80,2
Cho Brown,,5,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Outstanding,10,,18,2,Yes,Yes,Extendable Ears,91,94,4
,SLYTHERIN,2,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Poor,13,,193,4,No,,Extendable Ears,272,77,8
,Slytherin,1,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Exceeds Expectations,6,Beater,-37,4,No,No,"Extendable Ears, Sneakoscope, Marauder's Map",137,64,0
Cedric Longbottom,Slytherin,2,"12 inches, yew, unicorn hair core",,,Poor,Poor,10,Chaser,66,1,No,,Extendable Ears,304,79,8
,Ravenclaw,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Outstanding,28,Beater,60,2,Yes,No,Firebolt,128,99,6
,,2,"11 inches, holly, phoenix feather core",Toad,,Acceptable,Outstanding,18,Keeper,-12,1,Yes,Yes,"Invisibility Cloak, Extendable Ears, Marauder's Map",135,62,1
,Gryffindor,7,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Outstanding,21,Keeper,151,5,Yes,No,"Firebolt, Invisibility Cloak, Time-Turner",183,28,9
Luna Thomas,Gryffindor,7,"12 inches, yew, unicorn hair core",Owl,,Acceptable,Exceeds Expectations,18,Beater,115,3,No,No,"Marauder's Map, Firebolt",500,75,4
Angelina Boot,,3,"11 inches, holly, phoenix feather core",Muggle Born,,Outstanding,Exceeds Expectations,27,Beater,140,2,Yes,Yes,Firebolt,91,74,6
AliBcia Zabini,Gryffindor,4,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Acceptable,7,Chaser,149,3,No,No,"Time-Turner, Invisibility Cloak, Extendable Ears",357,86,0
Susan Potter,HUFFLEPUFF,3,"11 inches, holly, phoenix feather core",Owl,Outstanding,Outstanding,Poor,7,Keeper,-9,2,No,No,"Time-Turner, Marauder's Map, Invisibility Cloak",487,54,1
Seamus Malfoy,SLYTHERIN,3,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,11,Keeper,6,2,No,,"Firebolt, Time-Turner, Invisibility Cloak",402,38,3
Ron Thomas,SLYTHERIN,2,"12 inches, yew, unicorn hair core",Toad,Acceptable,Outstanding,Outstanding,27,Keeper,-52,2,Yes,Yes,Sneakoscope,470,53,2
Pansy Diggory,SLYTHERIN,3,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Outstanding,12,,143,0,No,No,Sneakoscope,135,63,6
,Slytherin,5,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Exceeds Expectations,12,Chaser,122,3,Yes,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",407,86,9
,Gryffindor,1,"9 inches, elm, veela hair core",,Acceptable,Acceptable,Exceeds Expectations,26,Chaser,72,4,Yes,No,"Marauder's Map, Invisibility Cloak, Extendable Ears",406,82,6
Parvati Boznes,,5,"12 inches, yew, unicorn hair core",,Outstanding,Exceeds Expectations,Acceptable,7,Seeker,-34,4,No,Yes,Time-Turner,159,100,0
Cho Granger,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Exceeds Expectations,Outstanding,17,Chaser,-24,1,No,No,Marauder's Map,258,57,7
Katie Weasley,Gryffindor,2,"9 inches, elm, veela hair core",Cat,Acceptable,Acceptable,Poor,14,Seeker,-28,3,No,Yes,Sneakoscope,158,95,5
Alicia Bonles,Gryffindor,6,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Poor,14,Beater,-3,4,Yes,Yes,Firebolt,368,54,0
Harroy Brown,GRYFFINDOR,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Poor,16,,5,3,Yes,,"Extendable Ears, Marauder's Map, Time-Turner",380,86,1
Parvati Zabini,,5,"9 inches, elm, veela hair core",Muggle Born,Poor,Outstanding,Outstanding,20,Seeker,-49,0,No,Yes,Marauder's Map,202,94,6
NevillFe Chang,Ravenclaw,7,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Acceptable,14,Chaser,-22,2,Yes,,"Extendable Ears, Invisibility Cloak, Firebolt",450,46,0
Cho Patil,Ravenclaw,5,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Outstanding,20,,176,4,Yes,Yes,"Extendable Ears, Invisibility Cloak, Marauder's Map",185,33,7
Ginny Parkinson,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Acceptable,10,Seeker,143,0,Yes,No,"Marauder's Map, Sneakoscope",321,69,9
HSermione Bones,Ravenclaw,7,"11 inches, holly, phoenix feather core",Cat,,Exceeds Expectations,Poor,23,Beater,-76,3,Yes,No,"Marauder's Map, Firebolt",319,44,5
,GRYFFINDOR,2,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Acceptable,20,Beater,56,5,Yes,No,"Time-Turner, Extendable Ears, Sneakoscope",368,45,1
Terry Chang,HUFFLEPUFF,2,"9 inches, elm, veela hair core",Toad,Outstanding,Outstanding,Outstanding,12,Beater,111,0,No,Yes,Firebolt,456,53,0
,Slytherin,3,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Outstanding,Poor,11,,66,2,Yes,No,Firebolt,52,92,10
Harry Longbottom,Slytherin,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Poor,13,Chaser,144,5,Yes,No,"Time-Turner, Sneakoscope",241,61,10
Ktatie Patil,Ravenclaw,4,"9 inches, elm, veela hair core",Toad,Acceptable,Outstanding,Poor,9,Keeper,130,0,No,No,Extendable Ears,34,92,4
Ron Brown,Hufflepuff,2,"12 inches, yew, unicorn hair core",Toad,Acceptable,Poor,Exceeds Expectations,19,Seeker,200,4,No,No,"Time-Turner, Marauder's Map, Sneakoscope",203,71,5
,HUFFLEPUFF,6,"11 inches, holly, phoenix feather core",Toad,Acceptable,Exceeds Expectations,Exceeds Expectations,21,Keeper,3,2,Yes,,"Marauder's Map, Firebolt",215,34,4
Susan Lovegood,Hufflepuff,2,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Outstanding,28,Beater,160,4,Yes,,Sneakoscope,115,25,3
Terry Diggory,SLYTHERIN,1,"10 inches, oak, dragon heartstring core",Owl,Poor,Exceeds Expectations,Outstanding,23,Seeker,124,1,No,Yes,"Firebolt, Time-Turner",343,94,9
,Slytherin,2,"9 inches, elm, veela hair core",,Poor,Outstanding,Poor,14,Keeper,174,1,Yes,No,"Invisibility Cloak, Extendable Ears, Marauder's Map",399,51,8
Fred Johnson,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Exceeds Expectations,16,Keeper,76,4,No,No,"Marauder's Map, Extendable Ears, Sneakoscope",112,29,0
Blaise Lovegood,Slytherin,4,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Acceptable,18,Beater,-89,5,Yes,No,"Invisibility Cloak, Sneakoscope, Firebolt",435,87,6
Cho Bell,Ravenclaw,1,"9 inches, elm, veela hair core",Owl,Acceptable,Exceeds Expectations,Acceptable,14,Chaser,-40,3,No,No,Extendable Ears,455,99,6
Dean Malfoyk,HUFFLEPUFF,1,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Exceeds Expectations,Exceeds Expectations,12,,53,1,No,Yes,"Marauder's Map, Sneakoscope",188,60,10
,,2,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Acceptable,6,,26,2,No,Yes,"Sneakoscope, Invisibility Cloak",367,70,0
Lavender Bell,Hufflepuff,6,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,25,,64,2,Yes,Yes,"Time-Turner, Firebolt, Extendable Ears",125,58,3
,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Acceptable,27,Keeper,122,0,No,No,Marauder's Map,434,30,5
Padma Diggory,Slytherin,1,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Acceptable,24,Chaser,-10,2,No,,"Extendable Ears, Time-Turner",450,43,10
,Hufflepuff,4,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Outstanding,Acceptable,10,Seeker,124,4,No,Yes,"Firebolt, Marauder's Map, Invisibility Cloak",126,32,6
Blaise Bell,SLYTHERIN,2,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Outstanding,Poor,6,Seeker,164,4,No,Yes,Extendable Ears,200,99,3
,HUFFLEPUFF,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Outstanding,Exceeds Expectations,6,Keeper,173,1,No,Yes,"Invisibility Cloak, Extendable Ears",491,48,10
,Slytherin,4,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Acceptable,22,Chaser,-38,1,Yes,No,Extendable Ears,490,85,0
Neville Thomats,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Acceptable,14,Chaser,-90,1,Yes,Yes,Time-Turner,395,36,6
Draco Poteter,Ravenclaw,6,"11 inches, holly, phoenix feather core",,Acceptable,Outstanding,Outstanding,14,Keeper,183,5,No,No,"Firebolt, Invisibility Cloak",296,41,4
,Slytherin,5,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Exceeds Expectations,Poor,29,Beater,169,4,No,Yes,"Firebolt, Sneakoscope",133,28,5
Blaise Zabini,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Acceptable,22,Seeker,8,2,No,Yes,"Marauder's Map, Invisibility Cloak, Extendable Ears",380,38,6
Susan Brown,Slytherin,6,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,25,Keeper,-42,0,No,No,Sneakoscope,191,90,0
Padma Parkinson,Gryffindor,6,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Acceptable,9,Seeker,-41,0,No,No,Time-Turner,232,68,5
Fred Longbottom,,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Acceptable,5,Beater,82,4,Yes,Yes,"Time-Turner, Extendable Ears, Invisibility Cloak",383,63,9
Cedric Potcter,Hufflepuff,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Acceptable,Acceptable,19,Seeker,-31,5,Yes,Yes,Time-Turner,346,81,8
,GRYFFINDOR,3,"12 inches, yew, unicorn hair core",,Poor,Acceptable,Acceptable,10,Beater,19,4,Yes,No,"Invisibility Cloak, Firebolt",187,57,6
Susan Lovegood,,5,"9 inches, elm, veela hair core",Owl,Acceptable,Acceptable,Acceptable,10,Seeker,89,5,No,Yes,Sneakoscope,100,85,6
,Ravenclaw,4,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,14,Beater,-41,4,Yes,No,"Extendable Ears, Time-Turner",79,53,7
Luna Lovegood,Gryffindor,6,"12 inches, yew, unicorn hair core",Toad,Acceptable,Exceeds Expectations,Poor,12,,-98,4,No,No,Marauder's Map,43,75,9
,GRYFFINDOR,7,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Poor,29,Seeker,164,5,Yes,No,"Firebolt, Time-Turner, Marauder's Map",491,86,9
Dean Johnson,,3,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Exceeds Expectations,20,Keeper,111,1,No,No,Time-Turner,306,40,0
Pansy Granger,Ravenclaw,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Outstanding,16,Keeper,118,5,No,Yes,Marauder's Map,355,27,4
Cedric Bell,Gryffindor,2,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Poor,5,,2,2,Yes,Yes,"Invisibility Cloak, Sneakoscope",414,48,1
Cedric Granger,Ravenclaw,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Outstanding,18,Seeker,9,3,Yes,Yes,Firebolt,74,26,3
,Gryffindor,6,"12 inches, yew, unicorn hair core",Cat,Poor,Exceeds Expectations,Outstanding,9,Keeper,72,3,Yes,No,"Extendable Ears, Marauder's Map",48,52,8
Cedric Boot,Gryffindor,1,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Exceeds Expectations,21,Seeker,115,3,Yes,No,"Invisibility Cloak, Extendable Ears",121,45,6
,Hufflepuff,2,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Outstanding,19,Keeper,71,4,No,Yes,Time-Turner,484,70,10
Susan Bounes,,2,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Exceeds Expectations,Poor,12,Beater,-2,1,Yes,No,Invisibility Cloak,368,92,9
,GRYFFINDOR,7,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,14,Keeper,165,2,Yes,No,"Firebolt, Marauder's Map, Sneakoscope",156,25,5
,Gryffindor,2,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Exceeds Expectations,Outstanding,20,,42,3,Yes,No,"Invisibility Cloak, Extendable Ears",312,80,10
Panlsy Parkinson,Hufflepuff,1,"9 inches, elm, veela hair core",Owl,Outstanding,Exceeds Expectations,Outstanding,13,Beater,140,2,No,No,"Time-Turner, Marauder's Map, Sneakoscope",104,99,2
