Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Gryffindor,2,"9 inches, elm, veela hair core",Muggle Born,Poor,Acceptable,Exceeds Expectations,10,Se/eker,49,2,Yes,Yes,Extendable Ears,232,70,7
Pansy Zabini,Gryffindor,3,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,12,Beater,-36,2,Yes,Yes,"Firebolt, Time-Turner, Sneakoscope",200,96,4
Pansy Diggory,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Poor,11,Chaser,-59,4,Yes,Yes,"Time-Turner, Extendable Ears, Firebolt",284,61,9
Harry Weasley,Slytherin,3,"9 inches, elm, veela hair core",Muggle Born,Poor,Poor,Acceptable,16,Beater,194,2,No,No,"Extendable Ears, Marauder's Map, Time-Turner",371,92,4
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Exceeds Expectations,22,Chaser,103,1,Yes,No,"Sneakoscope, Marauder's Map",284,52,5
Luna Spinnet,Slytherin,6,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,7,Bea)ter,-64,1,Yes,Yes,Marauder's Map,51,97,10
Harry Lovegood,GRYFFINDOR,4,"11 inches, holly, phoenix feather core",,Poor,Outstanding,Exceeds Expectations,12,Seeker,170,5,Yes,No,"Invisibility Cloak, Marauder's Map",394,66,7
,Hufflepuff,1,"12 inches, yew, unicorn hair core",,Poor,Exceeds Expectations,Outstanding,26,Chaser,148,3,No,Yes,"Extendable Ears, Time-Turner",298,62,1
Lavender Granger,SLYTHERIN,7,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Acceptable,9,Seeker,198,1,No,Yes,"Marauder's Map, Time-Turner",426,56,0
,Hufflepuff,6,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,23,Chaser,121,4,Yes,No,Sneakoscope,374,62,4
Cho Bones,Slytherin,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Poor,27,Keeper,110,0,Yes,,"Sneakoscope, Time-Turner",189,72,7
,Slytherin,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Acceptable,Outstanding,24,Seeker,90,0,Yes,,"Sneakoscope, Invisibility Cloak, Extendable Ears",63,32,4
,HUFFLEPUFF,1,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Acceptable,11,Chaser,126,1,No,,Sneakoscope,457,93,8
Padma Weasley,Slytherin,5,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Exceeds Expectations,13,Keeper;,93,4,Yes,,"Sneakoscope, Invisibility Cloak",470,66,10
Lavender Longbottom,Gryffindor,7,"11 inches, holly, phoenix feather core",Cat,Poor,Exceeds Expectations,Exceeds Expectations,23,Keeper,46,0,Yes,,"Firebolt, Marauder's Map",281,70,8
PaBnsy Malfoy,Gryffindor,1,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Acceptable,20,Seeker,179,0,No,No,Time-Turner,390,94,4
Parvati Bell,Hufflepuff,3,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,21,Chaser,26,5,Yes,No,Marauder's Map,495,39,6
Katize Johnson,SLYTHERIN,5,"12 inches, yew, unicorn hair core",Owl,Outstanding,Acceptable,Poor,17,Seeker,-25,1,Yes,Yes,"Marauder's Map, Firebolt",454,86,7
,Slytherin,6,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Acceptable,7,Seeker?,101,5,Yes,Yes,Marauder's Map,159,33,4
,Slytherin,6,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Outstanding,17,,-83,5,No,Yes,"Invisibility Cloak, Time-Turner, Extendable Ears",163,100,0
Seamus Boot,Gryffindor,7,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Poor,13,Seeker,96,0,Yes,Yes,Firebolt,39,62,9
,Gryffindor,2,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Outstanding,19,Chaser,-70,1,No,No,"Extendable Ears, Firebolt, Time-Turner",141,65,6
George Potter,Hufflepuff,7,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Acceptable,Poor,7,Chaser,173,4,Yes,Yes,"Time-Turner, Marauder's Map",370,92,6
,Ravenclaw,2,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Poor,11,Keeper,-82,4,Yes,No,Time-Turner,125,73,0
Ron Finnigan,Hufflepuff,4,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Exceeds Expectations,24,,43,3,Yes,Yes,"Firebolt, Invisibility Cloak, Sneakoscope",344,55,6
Terry Diggory,Ravenclaw,4,"11 inches, holly, phoenix feather core",Toad,Poor,Acceptable,Outstanding,9,Beater=,28,2,No,Yes,"Extendable Ears, Invisibility Cloak",148,70,1
Fred Diggory,Gryffindor,5,"9 inches, elm, veela hair core",Owl,,Exceeds Expectations,Exceeds Expectations,27,Keeper,67,0,Yes,Yes,"Extendable Ears, Invisibility Cloak, Firebolt",141,39,8
,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Exceeds Expectations,9,,128,3,No,Yes,Firebolt,409,98,3
Harry Weasley,GRYFFINDOR,5,"10 inches, oak, dragon heartstring core",,Outstanding,Acceptable,Acceptable,5,Beater,-88,4,Yes,No,Firebolt,351,98,8
,Hufflepuff,6,"10 inches, oak, dragon heartstring core",Dragon,Poor,Acceptable,Exceeds Expectations,22,Beater,83,5,No,Yes,"Time-Turner, Marauder's Map",383,51,3
Katie Bell,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Acceptable,Poor,30,Seeker,71,4,Yes,No,"Firebolt, Invisibility Cloak",403,97,1
Lavender Malfoy,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Acceptable,21,,161,3,No,Yes,"Time-Turner, Marauder's Map, Extendable Ears",26,65,0
,Ravenclaw,6,"9 inches, elm, veela hair core",Cat,Outstanding,Acceptable,Acceptable,9,Beater,47,5,Yes,No,"Sneakoscope, Marauder's Map, Time-Turner",41,71,0
,Ravenclaw,2,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Exceeds Expectations,19,Chaser,-49,2,Yes,No,"Invisibility Cloak, Firebolt, Time-Turner",210,100,0
Cho Malfoy,Ravenclaw,3,"12 inches, yew, unicorn hair core",Cat,Outstanding,Exceeds Expectations,Outstanding,12,Seeker,-12,3,No,No,Marauder's Map,76,48,3
Hermione Lovegood,GRYFFINDOR,5,"9 inches, elm, veela hair core",Toad,Outstanding,Acceptable,Outstanding,8,Seeker,-50,4,No,No,Marauder's Map,496,46,5
,Ravenclaw,1,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Acceptable,Outstanding,16,Seeker,178,3,Yes,No,Sneakoscope,179,35,5
Ron Finnigan,GRYFFINDOR,5,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Acceptable,6,Beater,63,4,Yes,Yes,"Sneakoscope, Firebolt, Time-Turner",266,28,0
Katie Patil,Hufflepuff,4,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Outstanding,18,,65,2,Yes,No,"Invisibility Cloak, Sneakoscope",478,61,6
,Gryffindor,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Exceeds Expectations,20,Beater,56,2,Yes,Yes,Sneakoscope,267,42,0
Lavender Bones,SLYTHERIN,7,"12 inches, yew, unicorn hair core",Dragon,Poor,Acceptable,Exceeds Expectations,28,,122,5,Yes,Yes,"Time-Turner, Sneakoscope, Invisibility Cloak",160,71,1
Cho Malfoy,Slytherin,4,"9 inches, elm, veela hair core",Toad,,Outstanding,Outstanding,13,Seeker,2,2,No,Yes,Invisibility Cloak,216,74,7
,Slytherin,3,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Outstanding,Acceptable,6,,-84,0,Yes,No,"Firebolt, Extendable Ears, Time-Turner",212,87,1
,Gryffindor,4,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Outstanding,29,Bea+ter,-72,4,No,,Time-Turner,287,25,10
Fred Spinnet,Gryffindor,6,"9 inches, elm, veela hair core",,Poor,Acceptable,Outstanding,17,Seeker,75,1,No,No,"Extendable Ears, Sneakoscope, Time-Turner",157,86,2
Blaise Bell,HUFFLEPUFF,3,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Exceeds Expectations,25,,125,3,Yes,Yes,Marauder's Map,485,80,7
,GRYFFINDOR,7,"10 inches, oak, dragon heartstring core",Owl,Poor,Outstanding,Acceptable,26,Beater,78,4,Yes,Yes,Sneakoscope,433,82,7
,Slytherin,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Poor,Acceptable,30,Beater,-86,3,No,No,"Extendable Ears, Firebolt, Marauder's Map",308,42,2
Blaise Brown,Ravenclaw,5,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Poor,21,Chaser,169,4,No,Yes,"Extendable Ears, Invisibility Cloak",302,35,0
,RAVENCLAW,3,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Poor,Outstanding,7,Seeker,46,5,No,Yes,Invisibility Cloak,201,84,9
Blaise Boot,Slytherin,4,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Acceptable,22,Seeker,-63,1,Yes,No,"Firebolt, Time-Turner",98,75,9
Cedrjic Granger,Slytherin,4,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Outstanding,24,Chaser,115,1,Yes,Yes,"Invisibility Cloak, Sneakoscope",334,59,4
Ginny Thomas,HUFFLEPUFF,6,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Poor,Acceptable,29,Keeper,199,3,No,Yes,"Invisibility Cloak, Sneakoscope",131,28,4
,RAVENCLAW,4,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Outstanding,26,Chaser,100,2,No,,"Sneakoscope, Firebolt, Marauder's Map",22,74,1
Ginny Boot,SLYTHERIN,7,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Outstanding,26,Chaser,158,4,No,No,Marauder's Map,73,47,7
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Acceptable,9,Keeper,24,2,Yes,Yes,Marauder's Map,228,26,3
,Slytherin,6,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Acceptable,Acceptable,6,Keeper,-24,4,No,Yes,"Firebolt, Marauder's Map",164,84,9
George Brown,Gryffindor,4,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Outstanding,Poor,24,Chaser,80,2,Yes,No,Extendable Ears,425,70,2
Hermione Lovegood,Ravenclaw,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Exceeds Expectations,24,Chaser,132,1,Yes,Yes,"Marauder's Map, Firebolt, Time-Turner",172,51,9
Harry Potter,Hufflepuff,5,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Acceptable,16,Keeper,-40,0,No,Yes,"Invisibility Cloak, Marauder's Map, Sneakoscope",436,33,4
Cedric Boot,SLYTHERIN,4,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Exceeds Expectations,Acceptable,27,Beater`,-58,3,No,Yes,"Extendable Ears, Marauder's Map",51,87,5
Ginny Spinnet,Hufflepuff,3,"11 inches, holly, phoenix feather core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,23,,83,4,Yes,Yes,Sneakoscope,39,69,3
,HUFFLEPUFF,5,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Acceptable,13,Beater,-43,5,Yes,No,"Sneakoscope, Firebolt, Marauder's Map",93,81,1
Cedraic Potter,Ravenclaw,7,"9 inches, elm, veela hair core",Toad,Poor,Outstanding,Outstanding,13,Keeper,52,5,No,,"Time-Turner, Sneakoscope",407,74,6
Fred Thomas,Gryffindor,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Poor,Poor,18,Keeper,170,2,No,No,Sneakoscope,130,43,4
Cho Zabini,Ravenclaw,7,"11 inches, holly, phoenix feather core",,Poor,Exceeds Expectations,Acceptable,15,Beater,91,0,Yes,Yes,Marauder's Map,116,52,9
,Hufflepuff,6,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Exceeds Expectations,Acceptable,27,Beater,-53,3,Yes,,Sneakoscope,102,26,9
Ron Bones,Gryffindor,4,"9 inches, elm, veela hair core",Dragon,Outstanding,Exceeds Expectations,Poor,20,Seeker,180,0,Yes,,Invisibility Cloak,201,51,9
,HUFFLEPUFF,5,"10 inches, oak, dragon heartstring core",Dragon,Poor,Outstanding,Acceptable,5,,-4,4,Yes,Yes,Marauder's Map,56,33,1
Neville Spinnet,,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Acceptable,14,Beater,141,2,Yes,Yes,"Time-Turner, Firebolt, Extendable Ears",0,92,6
Susan Boot,Gryffindor,2,"12 inches, yew, unicorn hair core",Toad,,Outstanding,Exceeds Expectations,30,Keeper,81,0,No,No,"Firebolt, Sneakoscope",61,67,7
,Slytherin,4,"9 inches, elm, veela hair core",Owl,Outstanding,Exceeds Expectations,Acceptable,19,,44,5,No,No,Firebolt,381,79,8
Neville Spinnet,RAVENCLAW,5,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Outstanding,27,Keeper,185,4,Yes,,"Marauder's Map, Firebolt, Extendable Ears",369,58,9
George Potter,Hufflepuff,2,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,25,Beater,38,3,No,No,Sneakoscope,36,55,3
,Gryffindor,6,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Exceeds Expectations,16,Chaser,184,1,Yes,Yes,"Invisibility Cloak, Sneakoscope",315,32,8
Blaise Boot,Slytherin,1,"9 inches, elm, veela hair core",Cat,Outstanding,Outstanding,Exceeds Expectations,13,Beater,119,0,Yes,No,"Marauder's Map, Sneakoscope, Firebolt",174,94,8
Harry Thomas,Hufflepuff,7,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Poor,5,Seeker,-28,0,No,,Marauder's Map,348,61,9
Ron Zabini,Hufflepuff,2,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,12,,-32,0,No,No,Marauder's Map,187,72,2
,Gryffindor,3,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Exceeds Expectations,14,Chaser,30,3,Yes,No,Time-Turner,249,42,3
Padma ThomaJs,Slytherin,5,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Exceeds Expectations,Acceptable,21,Chaser,-51,2,Yes,Yes,"Time-Turner, Sneakoscope, Invisibility Cloak",342,95,9
,Slytherin,6,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Outstanding,28,Chaser,-66,5,No,Yes,Sneakoscope,256,79,7
Harry Malfoy,Hufflepuff,1,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Acceptable,17,Beater,-74,1,No,Yes,"Sneakoscope, Time-Turner, Firebolt",90,48,9
Katie Chang,Gryffindor,6,"12 inches, yew, unicorn hair core",,Poor,Poor,Exceeds Expectations,29,,-92,0,No,Yes,"Extendable Ears, Marauder's Map",413,64,1
,HUFFLEPUFF,7,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Poor,9,Chaser,124,2,Yes,No,"Sneakoscope, Marauder's Map",445,33,2
Dean Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Acceptable,Exceeds Expectations,27,Beater,174,4,Yes,Yes,Firebolt,271,64,3
,Slytherin,5,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Outstanding,21,Beater,189,3,No,No,"Marauder's Map, Time-Turner",3,81,0
Padma Boot,HUFFLEPUFF,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Acceptable,25,Seeker,45,0,No,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",264,29,4
,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Poor,10,Keeper,63,1,Yes,Yes,Sneakoscope,158,74,5
Cho Brown,Gryffindor,1,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Poor,13,Seeker,195,4,No,No,"Invisibility Cloak, Time-Turner, Firebolt",302,67,5
Cho Chang,Slytherin,4,"12 inches, yew, unicorn hair core",,Poor,Outstanding,Poor,30,Beater,31,3,Yes,No,"Invisibility Cloak, Firebolt, Time-Turner",489,81,0
Alicia Chang,Ravenclaw,3,"12 inches, yew, unicorn hair core",Owl,,Acceptable,Poor,24,,77,4,Yes,Yes,"Invisibility Cloak, Sneakoscope, Time-Turner",11,69,1
Cedric SpinneQt,Ravenclaw,1,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Poor,8,Keeper,131,0,Yes,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",373,55,4
Seamus Diggory,Slytherin,1,"12 inches, yew, unicorn hair core",Cat,Poor,Poor,Outstanding,5,Seeker,-63,3,Yes,No,"Invisibility Cloak, Sneakoscope, Time-Turner",224,30,3
,Slytherin,5,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Outstanding,22,Bea'ter,-97,2,Yes,No,"Firebolt, Time-Turner, Extendable Ears",219,51,3
Ginny Brown,Slytherin,5,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Poor,5,Seeker,143,3,Yes,No,"Marauder's Map, Time-Turner",131,26,10
,Hufflepuff,3,"12 inches, yew, unicorn hair core",Dragon,Poor,Exceeds Expectations,Exceeds Expectations,9,Chaser,-5,4,Yes,No,"Extendable Ears, Time-Turner",97,64,3
Lavender Thomas,Ravenclaw,1,"12 inches, yew, unicorn hair core",Cat,,Exceeds Expectations,Poor,25,,63,3,No,Yes,"Extendable Ears, Time-Turner",279,31,6
Cedric Brown,Hufflepuff,3,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,26,Beater,-93,4,No,No,"Firebolt, Time-Turner, Sneakoscope",6,46,4
Ron Boot,GRYFFINDOR,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Acceptable,10,Chaser,-99,1,Yes,No,"Invisibility Cloak, Firebolt, Extendable Ears",54,76,6
Luna Zawbini,Slytherin,2,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Acceptable,21,Seeker,68,4,No,No,Invisibility Cloak,241,50,5
Draco Zabini,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,10,Seeker,85,0,No,Yes,"Sneakoscope, Marauder's Map",88,57,5
,Hufflepuff,1,"9 inches, elm, veela hair core",Dragon,Outstanding,Outstanding,Acceptable,27,Chaser,200,5,Yes,Yes,Firebolt,12,95,1
Ginny Finnigan,Hufflepuff,3,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Acceptable,Acceptable,16,Keeper,173,5,Yes,No,"Time-Turner, Firebolt, Sneakoscope",106,93,4
,Gryffindor,5,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Outstanding,Acceptable,22,Seeker,-63,3,Yes,Yes,"Invisibility Cloak, Sneakoscope",59,43,9
George Brown,Gryffindor,4,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Outstanding,8,Ke\eper,-7,1,No,Yes,"Invisibility Cloak, Extendable Ears, Marauder's Map",37,97,0
,HUFFLEPUFF,6,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Outstanding,Acceptable,30,Keeper,27,0,Yes,Yes,"Sneakoscope, Extendable Ears",146,76,7
Susan Diggory,Ravenclaw,7,"11 inches, holly, phoenix feather core",,Acceptable,Poor,Acceptable,30,Keeper,-98,0,No,No,Extendable Ears,314,36,7
Neville Lovegood,Gryffindor,4,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Outstanding,25,C'haser,-51,5,No,Yes,"Sneakoscope, Time-Turner",297,78,6
Ginny Chang,Slytherin,7,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Poor,23,,23,5,Yes,No,"Invisibility Cloak, Time-Turner",119,79,3
Cedric Brown,GRYFFINDOR,6,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Exceeds Expectations,29,Beater,127,1,Yes,,"Extendable Ears, Invisibility Cloak",170,48,10
,GRYFFINDOR,3,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Outstanding,10,Beater,1,2,No,Yes,"Sneakoscope, Firebolt, Extendable Ears",398,47,7
Pansy Potter,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Poor,Acceptable,Outstanding,23,Keeper,51,0,No,Yes,"Extendable Ears, Time-Turner",424,50,1
Draco Malfoy,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Outstanding,19,Keeper,103,3,Yes,,"Marauder's Map, Time-Turner, Invisibility Cloak",422,83,10
,HUFFLEPUFF,6,"11 inches, holly, phoenix feather core",,Acceptable,Acceptable,Poor,8,Beater,192,2,Yes,No,Sneakoscope,104,46,6
Harry Spinnet,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Outstanding,Poor,17,Keeper,155,3,Yes,,"Sneakoscope, Firebolt",200,90,7
,Gryffindor,6,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Outstanding,13,Seeker,-87,5,Yes,Yes,"Invisibility Cloak, Marauder's Map",112,60,8
,Hufflepuff,6,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,16,Seeker,128,2,No,No,Time-Turner,64,95,5
Dean Johnson,Slytherin,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,11,Chaser,-71,1,Yes,Yes,"Time-Turner, Extendable Ears",227,96,6
,RAVENCLAW,4,"10 inches, oak, dragon heartstring core",,Acceptable,Poor,Exceeds Expectations,11,Keeper,23,5,Yes,No,"Firebolt, Extendable Ears",150,73,5
,Slytherin,2,"11 inches, holly, phoenix feather core",,,Poor,Poor,28,Chaser,15,5,Yes,,"Extendable Ears, Invisibility Cloak",118,56,7
Cho Zabini,HUFFLEPUFF,3,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Outstanding,Acceptable,7,Chaser,-64,2,No,No,Firebolt,472,86,3
Padma Thomas,Hufflepuff,4,"9 inches, elm, veela hair core",,Poor,Acceptable,Acceptable,24,,20,4,Yes,No,"Sneakoscope, Invisibility Cloak, Extendable Ears",498,44,9
Harry Boot,Hufflepuff,3,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Acceptable,Exceeds Expectations,20,,102,5,No,No,"Extendable Ears, Sneakoscope, Firebolt",267,80,4
Terry Parkinson,SLYTHERIN,2,"12 inches, yew, unicorn hair core",Muggle Born,Exceeds Expectations,Acceptable,Outstanding,12,Seeker,-73,3,Yes,No,"Invisibility Cloak, Sneakoscope, Firebolt",249,57,1
Angelina Granger,Hufflepuff,5,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Exceeds Expectations,20,Keeper,107,4,Yes,Yes,Firebolt,303,78,0
,Ravenclaw,2,"11 inches, holly, phoenix feather core",Toad,Outstanding,Poor,Exceeds Expectations,23,Seeker,-42,5,Yes,Yes,"Sneakoscope, Time-Turner",388,48,5
Neville JohnsoIn,Gryffindor,4,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Acceptable,Acceptable,9,Beate#r,5,2,No,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",38,60,10
Hermione Longbottom,Gryffindor,1,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,5,Chase!r,90,0,Yes,No,"Invisibility Cloak, Sneakoscope",376,30,0
,Ravenclaw,4,"9 inches, elm, veela hair core",Cat,Acceptable,Acceptable,Outstanding,19,Beater,71,5,No,No,Time-Turner,5,69,1
,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,26,Beater,166,2,Yes,Yes,"Sneakoscope, Time-Turner",352,50,5
Alicia Johnson,Slytherin,2,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Exceeds Expectations,Exceeds Expectations,18,Keeper,-98,2,No,Yes,Firebolt,491,43,3
,SLYTHERIN,2,"12 inches, yew, unicorn hair core",Toad,,Exceeds Expectations,Exceeds Expectations,13,Chaser,-46,5,No,No,"Invisibility Cloak, Sneakoscope",124,99,10
,Ravenclaw,6,"11 inches, holly, phoenix feather core",Dragon,,Outstanding,Poor,16,,-73,4,No,Yes,"Extendable Ears, Invisibility Cloak",322,91,9
,Gryffindor,5,"10 inches, oak, dragon heartstring core",,Acceptable,Acceptable,Poor,7,Seeker,135,0,Yes,No,"Invisibility Cloak, Firebolt, Marauder's Map",205,98,4
Cho Weasley,Hufflepuff,4,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Exceeds Expectations,16,Chaser,22,5,Yes,,"Invisibility Cloak, Marauder's Map, Time-Turner",188,92,9
Angelina Bones,SLYTHERIN,6,"9 inches, elm, veela hair core",Muggle Born,Poor,Poor,Poor,15,Chaser,96,3,No,,"Time-Turner, Extendable Ears, Sneakoscope",5,55,7
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Cat,,Outstanding,Poor,7,Beater,104,3,Yes,,"Time-Turner, Sneakoscope",453,62,0
Blaise Spinnet,Slytherin,2,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Poor,Outstanding,28,Seeker,177,5,No,,"Time-Turner, Sneakoscope, Invisibility Cloak",286,46,5
,Slytherin,7,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Outstanding,26,Keeper],-20,2,Yes,,"Invisibility Cloak, Time-Turner, Extendable Ears",277,86,0
Ron Thomas,Gryffindor,5,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Outstanding,15,Seeker,52,4,No,Yes,Firebolt,11,41,8
,GRYFFINDOR,7,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Exceeds Expectations,5,Chaser,107,0,No,,"Marauder's Map, Extendable Ears, Firebolt",370,62,5
,Hufflepuff,1,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Exceeds Expectations,20,Beater,64,5,No,Yes,"Time-Turner, Sneakoscope, Invisibility Cloak",282,81,8
,Gryffindor,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Acceptable,21,Seeker,130,5,No,No,"Extendable Ears, Firebolt",406,68,2
Cho Parkinson,Gryffindor,7,"11 inches, holly, phoenix feather core",,Acceptable,Exceeds Expectations,Outstanding,21,Seeker,-24,0,No,Yes,"Extendable Ears, Sneakoscope, Firebolt",202,27,7
Pansy Granger,Ravenclaw,3,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,16,Chaser,59,1,Yes,Yes,"Time-Turner, Invisibility Cloak, Sneakoscope",282,44,0
,Gryffindor,5,"9 inches, elm, veela hair core",Toad,Acceptable,Acceptable,Acceptable,28,Seeker,198,3,Yes,No,Marauder's Map,293,84,1
