Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
Cho Bell,Slytherin,1,"10 inches, oak, dragon heartstring core",,Poor,Exceeds Expectations,Outstanding,9,Chas{er,27,4,No,Yes,"Invisibility Cloak, Sneakoscope, Marauder's Map",427,43,5
Ginny GrangeSr,Hufflepuff,3,"10 inches, oak, dragon heartstring core",Cat,Poor,Poor,Poor,24,,-28,4,No,No,"Invisibility Cloak, Marauder's Map, Sneakoscope",106,70,1
Hermione Thomas,Gryffindor,5,"11 inches, holly, phoenix feather core",Dragon,Poor,Poor,Poor,10,Beater,43,4,Yes,,"Time-Turner, Firebolt",213,47,2
,SLYTHERIN,2,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Acceptable,11,,93,4,Yes,Yes,"Invisibility Cloak, Extendable Ears",329,85,4
Hermione Bones,Slytherin,1,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Poor,30,Seeker,71,4,No,No,"Extendable Ears, Sneakoscope, Invisibility Cloak",451,85,3
Harry Finnigan,Gryffindor,5,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Outstanding,Outstanding,27,Chaser,-100,0,No,No,Time-Turner,492,38,1
Cedric Zabini,Gryffindor,1,"11 inches, holly, phoenix feather core",Owl,Acceptable,Exceeds Expectations,Acceptable,11,Keeper#,190,4,Yes,No,Time-Turner,163,86,2
,RAVENCLAW,2,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Poor,Acceptable,8,Keeper,19,1,Yes,Yes,Firebolt,77,78,7
,Slytherin,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Poor,20,Seeker,-67,3,Yes,No,"Invisibility Cloak, Marauder's Map",455,57,2
SeaNmus Boot,,7,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Exceeds Expectations,20,Seeker,46,2,Yes,Yes,"Time-Turner, Invisibility Cloak, Marauder's Map",196,76,4
Hermione Johnson,Ravenclaw,2,"12 inches, yew, unicorn hair core",Cat,,Acceptable,Acceptable,14,,14,4,No,No,"Sneakoscope, Time-Turner, Marauder's Map",13,52,3
Draco Patil,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Exceeds Expectations,Outstanding,23,,170,2,No,Yes,"Sneakoscope, Firebolt, Marauder's Map",266,71,7
,HUFFLEPUFF,3,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Acceptable,17,Keeper$,55,0,Yes,No,"Marauder's Map, Time-Turner",205,86,4
Luna Chang,Slytherin,6,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Exceeds Expectations,Outstanding,27,Keeper,-80,4,Yes,,"Marauder's Map, Sneakoscope, Time-Turner",414,46,2
Dean Johnson,Ravenclaw,4,"9 inches, elm, veela hair core",,Poor,Outstanding,Acceptable,20,Keeper,-55,0,No,No,"Time-Turner, Invisibility Cloak",377,63,5
Harry Chang,Gryffindor,5,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Outstanding,7,,185,1,Yes,,"Marauder's Map, Extendable Ears, Sneakoscope",402,86,8
Katie Longbottom,Gryffindor,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Poor,16,,67,3,No,Yes,Sneakoscope,105,29,4
Pansy Lovegood,HUFFLEPUFF,6,"9 inches, elm, veela hair core",Cat,Outstanding,Exceeds Expectations,Acceptable,16,Chaser,76,4,Yes,,"Time-Turner, Sneakoscope",3,85,7
Lavender Granger,Hufflepuff,3,"11 inches, holly, phoenix feather core",Toad,Outstanding,Outstanding,Acceptable,5,Beater,-49,3,Yes,Yes,Sneakoscope,18,90,0
George Zabini,RAVENCLAW,4,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Exceeds Expectations,14,Chaser,73,4,Yes,,"Invisibility Cloak, Time-Turner",93,58,5
Neville Zabini,Gryffindor,2,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Outstanding,15,Chaser,92,4,No,Yes,"Invisibility Cloak, Time-Turner, Extendable Ears",151,42,10
Blaise LongbottomR,,7,"10 inches, oak, dragon heartstring core",Toad,,Poor,Exceeds Expectations,5,Chaser,5,4,No,Yes,Sneakoscope,160,63,5
Padma Finnigan,Ravenclaw,4,"12 inches, yew, unicorn hair core",,Poor,Poor,Acceptable,20,Be]ater,-36,3,No,Yes,"Time-Turner, Firebolt",406,61,7
Ginny Spinnet,,5,"11 inches, holly, phoenix feather core",Toad,Poor,Poor,Poor,9,Seeke%r,-57,2,No,,Marauder's Map,77,49,10
Padma Zabini,Hufflepuff,7,"11 inches, holly, phoenix feather core",Owl,,Poor,Poor,19,Beater,102,0,Yes,No,"Sneakoscope, Time-Turner",69,48,1
,RAVENCLAW,3,"11 inches, holly, phoenix feather core",Muggle Born,Outstanding,Acceptable,Poor,23,Chaser,-30,4,No,,"Sneakoscope, Invisibility Cloak",468,97,1
,Hufflepuff,7,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Acceptable,24,,15,0,No,No,"Marauder's Map, Time-Turner",262,76,0
Hermione Weasley,Ravenclaw,3,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,13,Chaser,39,3,Yes,Yes,"Firebolt, Marauder's Map, Sneakoscope",230,100,8
Harry Lovegood,Slytherin,7,"12 inches, yew, unicorn hair core",Muggle Born,Poor,Outstanding,Outstanding,17,Beater,119,3,Yes,Yes,Extendable Ears,255,51,1
Parvati Zabini,Slytherin,2,"10 inches, oak, dragon heartstring core",Toad,Poor,Outstanding,Acceptable,9,Seeker,54,0,Yes,No,Invisibility Cloak,127,68,10
Fred Johnson,Gryffindor,6,"9 inches, elm, veela hair core",Toad,Exceeds Expectations,Poor,Poor,28,Beater,158,1,Yes,No,"Sneakoscope, Marauder's Map, Extendable Ears",357,51,3
Draco Chang,Gryffindor,2,"9 inches, elm, veela hair core",Cat,Poor,Acceptable,Poor,7,,196,4,No,No,Firebolt,242,32,0
Cedric Boot,Slytherin,4,"12 inches, yew, unicorn hair core",Cat,Acceptable,Poor,Outstanding,16,Chaser,4,5,No,No,"Firebolt, Marauder's Map, Time-Turner",383,56,10
Alicia Parkinson,Ravenclaw,6,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Outstanding,19,,136,0,No,Yes,Firebolt,481,90,8
Hermione Potter,,2,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Exceeds Expectations,6,Seeker,81,3,Yes,No,"Time-Turner, Sneakoscope",124,95,10
GVinny Patil,Slytherin,2,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Acceptable,14,Beater,176,2,Yes,No,"Invisibility Cloak, Marauder's Map, Time-Turner",285,82,8
,Slytherin,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Poor,7,Beater,97,5,Yes,No,Firebolt,388,25,7
Pansy BHoot,Slytherin,7,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Exceeds Expectations,Exceeds Expectations,12,Beater,138,0,Yes,No,"Firebolt, Marauder's Map, Time-Turner",471,62,6
Pansy Patil,Ravenclaw,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Poor,Poor,7,Beater,37,4,Yes,No,Extendable Ears,26,59,9
Lavender Longbottom,Ravenclaw,1,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Exceeds Expectations,30,Ch#aser,185,4,Yes,No,"Sneakoscope, Extendable Ears, Marauder's Map",146,54,5
,,2,"12 inches, yew, unicorn hair core",,Acceptable,Poor,Poor,26,,-100,2,Yes,No,"Extendable Ears, Firebolt, Sneakoscope",293,28,4
,Hufflepuff,7,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Acceptable,20,Keeper,5,3,Yes,Yes,"Sneakoscope, Extendable Ears, Marauder's Map",306,78,3
,Ravenclaw,7,"9 inches, elm, veela hair core",,Exceeds Expectations,Exceeds Expectations,Acceptable,9,Seeker,137,4,Yes,No,Firebolt,437,27,1
Padma Weasley,Ravenclaw,3,"12 inches, yew, unicorn hair core",,Poor,Poor,Acceptable,18,Se?eker,87,2,Yes,Yes,Extendable Ears,404,83,9
Luna Bell,Gryffindor,3,"10 inches, oak, dragon heartstring core",Muggle Born,,Poor,Poor,15,Keeper,88,4,No,,"Time-Turner, Extendable Ears, Firebolt",40,52,5
,Hufflepuff,4,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Poor,Exceeds Expectations,26,Seeker,81,3,No,No,Extendable Ears,283,43,2
Piadma Malfoy,Slytherin,4,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Poor,Acceptable,10,Beater,198,5,No,No,"Extendable Ears, Invisibility Cloak",177,87,2
Blaise Lovegood,Ravenclaw,6,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Acceptable,Exceeds Expectations,28,Chaser,184,4,No,Yes,"Firebolt, Marauder's Map, Time-Turner",38,96,3
,,1,"11 inches, holly, phoenix feather core",Dragon,Acceptable,Exceeds Expectations,Poor,8,,66,3,Yes,Yes,Sneakoscope,341,33,4
,Slytherin,1,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Outstanding,15,Chaser,176,4,No,Yes,"Extendable Ears, Invisibility Cloak",14,56,1
Terry Chang,Hufflepuff,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,6,Bea@ter,60,4,No,No,Invisibility Cloak,132,51,3
Pansy Potter,HUFFLEPUFF,2,"12 inches, yew, unicorn hair core",Toad,Outstanding,Exceeds Expectations,Poor,15,Seeker[,188,5,Yes,No,"Firebolt, Marauder's Map, Extendable Ears",89,53,4
,Slytherin,6,"11 inches, holly, phoenix feather core",Owl,,Exceeds Expectations,Exceeds Expectations,11,Seeker,37,4,No,Yes,"Firebolt, Invisibility Cloak, Time-Turner",444,29,3
Draco Chang,HUFFLEPUFF,2,"11 inches, holly, phoenix feather core",Muggle Born,,Acceptable,Poor,11,Seeker,136,5,Yes,Yes,Firebolt,96,98,5
Dean Chang,Gryffindor,1,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Outstanding,Exceeds Expectations,16,Chaser,-60,0,Yes,Yes,Firebolt,379,55,6
,HUFFLEPUFF,3,"9 inches, elm, veela hair core",Toad,Poor,Acceptable,Poor,25,B&eater,83,1,No,Yes,"Marauder's Map, Extendable Ears, Firebolt",431,38,5
Dean Longbottom,SLYTHERIN,5,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Exceeds Expectations,9,Chaser,160,2,No,No,"Invisibility Cloak, Sneakoscope, Extendable Ears",88,27,5
Cho Lovegood,GRYFFINDOR,2,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Poor,Outstanding,9,S%eeker,194,4,No,No,"Marauder's Map, Firebolt, Invisibility Cloak",415,83,9
Katie MalfNoy,Slytherin,2,"9 inches, elm, veela hair core",Owl,Acceptable,Exceeds Expectations,Exceeds Expectations,16,,58,0,Yes,No,Time-Turner,275,43,4
,RAVENCLAW,1,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Acceptable,23,,100,2,No,No,"Invisibility Cloak, Marauder's Map, Firebolt",7,33,2
Cho Longbottom,Ravenclaw,3,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Acceptable,19,Beater,162,2,Yes,No,Firebolt,325,37,7
,Slytherin,2,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Poor,7,,183,2,No,Yes,"Time-Turner, Extendable Ears",218,55,8
Parvati Longbottom,Hufflepuff,7,"12 inches, yew, unicorn hair core",Cat,,Poor,Acceptable,28,,-76,1,Yes,No,Time-Turner,159,48,3
,Ravenclaw,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Acceptable,Exceeds Expectations,23,Keeper,63,2,Yes,Yes,Marauder's Map,418,85,3
Katie Thomas,Gryffindor,7,"10 inches, oak, dragon heartstring core",Muggle Born,Outstanding,Acceptable,Outstanding,6,Chaser,19,5,Yes,Yes,"Firebolt, Invisibility Cloak, Extendable Ears",191,48,0
Seamus uPotter,Gryffindor,1,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Outstanding,Outstanding,21,Keeper,175,0,No,Yes,"Invisibility Cloak, Firebolt, Extendable Ears",395,79,1
Parvati Lovegood,Hufflepuff,7,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Exceeds Expectations,Acceptable,17,Seeker,35,3,Yes,No,"Firebolt, Marauder's Map",355,76,1
Fred Spinnet,Hufflepuff,4,"9 inches, elm, veela hair core",Cat,Poor,Poor,Acceptable,23,Bea~ter,-28,3,No,No,"Marauder's Map, Sneakoscope, Extendable Ears",342,90,10
Neville Diggory,Gryffindor,5,"12 inches, yew, unicorn hair core",Owl,Outstanding,Exceeds Expectations,Acceptable,17,,6,1,No,Yes,"Time-Turner, Extendable Ears, Sneakoscope",394,61,8
Katie Bones,SLYTHERIN,5,"9 inches, elm, veela hair core",,,Exceeds Expectations,Acceptable,11,,1,2,No,Yes,Time-Turner,492,42,9
Fred Potter,Slytherin,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Acceptable,26,Beater,60,2,No,Yes,Sneakoscope,237,67,9
Susan Granger,Slytherin,2,"9 inches, elm, veela hair core",Owl,Outstanding,Outstanding,Exceeds Expectations,15,Keeper,-63,4,Yes,No,"Marauder's Map, Invisibility Cloak",163,57,2
,Ravenclaw,2,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,12,Chaser,21,2,Yes,Yes,Firebolt,490,71,8
,Ravenclaw,7,"12 inches, yew, unicorn hair core",Owl,Poor,Acceptable,Acceptable,27,Keeper,136,0,Yes,Yes,Time-Turner,96,65,6
Ron Finnigan,HUFFLEPUFF,2,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Outstanding,Acceptable,16,Beater,171,1,Yes,Yes,Marauder's Map,24,39,4
George Finnigan,RAVENCLAW,3,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Outstanding,Acceptable,9,Beater,187,2,No,Yes,"Time-Turner, Sneakoscope",371,79,1
,GRYFFINDOR,2,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Outstanding,Poor,25,Chaser,28,4,No,Yes,"Firebolt, Extendable Ears",157,96,0
,Slytherin,7,"9 inches, elm, veela hair core",Muggle Born,Poor,Poor,Exceeds Expectations,26,Seeker,-43,3,Yes,No,"Time-Turner, Firebolt, Extendable Ears",398,44,1
,Ravenclaw,7,"11 inches, holly, phoenix feather core",,Outstanding,Exceeds Expectations,Exceeds Expectations,19,Chaser,-35,3,Yes,Yes,"Firebolt, Sneakoscope, Time-Turner",5,69,4
,HUFFLEPUFF,6,"9 inches, elm, veela hair core",Owl,Outstanding,Poor,Poor,14,Seeker,-16,3,No,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",227,40,5
Padma Lovegood,Slytherin,7,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Poor,Exceeds Expectations,12,B(eater,-3,4,Yes,No,Invisibility Cloak,414,84,5
Cho Boot,Gryffindor,6,"10 inches, oak, dragon heartstring core",Owl,Outstanding,Acceptable,Outstanding,16,Beater,-72,4,No,No,Marauder's Map,93,54,10
,,3,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Poor,18,Beater,-75,4,No,Yes,"Extendable Ears, Marauder's Map",9,65,0
,Gryffindor,1,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Poor,Acceptable,15,Keeper,3,5,Yes,Yes,"Extendable Ears, Invisibility Cloak, Time-Turner",154,93,5
Angelina Patil,Ravenclaw,2,"9 inches, elm, veela hair core",Dragon,,Exceeds Expectations,Poor,30,Keeper,31,5,No,Yes,Invisibility Cloak,478,91,8
Parvati Thomas,Gryffindor,7,"12 inches, yew, unicorn hair core",Dragon,Exceeds Expectations,Outstanding,Outstanding,17,Beater,141,1,No,Yes,Sneakoscope,469,38,0
Cedric Granger,Hufflepuff,2,"11 inches, holly, phoenix feather core",Owl,,Exceeds Expectations,Acceptable,17,Keeper,-84,3,No,No,Marauder's Map,55,42,3
Draco Boot,Gryffindor,2,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,30,Keeper,94,1,No,No,Time-Turner,166,96,5
Cho Zabini,GRYFFINDOR,7,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Poor,27,Beater,160,3,No,Yes,"Firebolt, Sneakoscope, Marauder's Map",87,87,6
,Slytherin,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Poor,Outstanding,18,Keeper,-59,2,No,No,"Marauder's Map, Firebolt",273,66,3
Fred Finnigan,Slytherin,5,"11 inches, holly, phoenix feather core",Owl,Acceptable,Outstanding,Poor,10,Keeper,116,5,Yes,Yes,"Marauder's Map, Sneakoscope",220,66,6
Alicia Boot,Ravenclaw,7,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Acceptable,26,Beater,65,2,No,Yes,Invisibility Cloak,222,91,2
,GRYFFINDOR,7,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Exceeds Expectations,Poor,29,Beater,140,5,No,No,Invisibility Cloak,386,69,6
George Lovegood,Slytherin,2,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Acceptable,Outstanding,25,,114,0,Yes,No,"Time-Turner, Sneakoscope",352,77,7
,Slytherin,7,"10 inches, oak, dragon heartstring core",Owl,Poor,Poor,Exceeds Expectations,25,Beater,148,4,Yes,Yes,"Sneakoscope, Firebolt",90,94,3
Fred Diggory,RAVENCLAW,1,"12 inches, yew, unicorn hair core",,Outstanding,Acceptable,Acceptable,16,Seeker,150,4,Yes,Yes,"Time-Turner, Extendable Ears",201,67,6
Padma Thomas,Slytherin,1,"12 inches, yew, unicorn hair core",Dragon,,Exceeds Expectations,Acceptable,20,Beater,-9,0,Yes,Yes,"Invisibility Cloak, Firebolt",228,33,1
Ginny Johnson,SLYTHERIN,5,"10 inches, oak, dragon heartstring core",,Outstanding,Poor,Exceeds Expectations,10,,-56,2,Yes,Yes,"Firebolt, Invisibility Cloak, Marauder's Map",111,96,0
,Gryffindor,3,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Poor,Exceeds Expectations,8,Beater,59,4,No,No,"Sneakoscope, Time-Turner, Invisibility Cloak",226,45,2
Neville Chang,,2,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Poor,Poor,24,Chase`r,27,2,No,,"Extendable Ears, Firebolt",75,25,2
,Gryffindor,7,"12 inches, yew, unicorn hair core",Cat,Acceptable,Outstanding,Acceptable,22,Chaser,-18,1,No,,"Sneakoscope, Marauder's Map",429,49,7
Hermione Brown,SLYTHERIN,7,"9 inches, elm, veela hair core",Owl,Poor,Poor,Acceptable,17,,75,2,No,,Firebolt,440,86,8
Angelina Bell,Hufflepuff,5,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Acceptable,8,Chaser,141,1,No,Yes,"Sneakoscope, Time-Turner",86,56,9
Padma Lovegood,,7,"12 inches, yew, unicorn hair core",Owl,Poor,Poor,Acceptable,22,Seeker,133,2,No,No,Sneakoscope,102,89,10
Neville Finnigan,Gryffindor,5,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Outstanding,6,,-28,3,No,No,"Sneakoscope, Firebolt, Invisibility Cloak",434,49,8
Draco Brown,Slytherin,6,"11 inches, holly, phoenix feather core",,Outstanding,Poor,Outstanding,17,Keeper,-94,5,Yes,No,"Marauder's Map, Time-Turner",231,64,7
Cho Weasley,Hufflepuff,3,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Acceptable,7,Beater,-11,5,No,No,Firebolt,495,42,5
,HUFFLEPUFF,3,"11 inches, holly, phoenix feather core",Owl,Outstanding,Poor,Outstanding,19,,-9,4,No,No,"Extendable Ears, Sneakoscope",370,77,7
,Ravenclaw,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Acceptable,Acceptable,29,,-85,5,No,No,"Firebolt, Sneakoscope",428,62,8
SFeamus Chang,Ravenclaw,4,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Acceptable,Exceeds Expectations,12,Keeper,178,2,No,Yes,Marauder's Map,50,56,0
,Slytherin,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Exceeds Expectations,7,Keeper,130,3,Yes,No,"Marauder's Map, Sneakoscope",239,92,10
George JoAhnson,Ravenclaw,1,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Outstanding,24,Chaser,49,3,Yes,No,Sneakoscope,404,97,3
Parvati Johnson,Gryffindor,6,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Poor,Outstanding,15,,173,4,Yes,No,"Firebolt, Marauder's Map",463,88,2
Blaiseh Bell,Slytherin,5,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Acceptable,Acceptable,27,Chaser,106,2,No,No,Sneakoscope,116,79,2
,HUFFLEPUFF,6,"9 inches, elm, veela hair core",,Exceeds Expectations,Outstanding,Exceeds Expectations,27,,-35,3,Yes,Yes,Time-Turner,337,92,7
Katie Lovegood,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Outstanding,Poor,20,Chaser,122,4,Yes,No,"Sneakoscope, Time-Turner",417,62,3
Alicia Zabini,RAVENCLAW,4,"9 inches, elm, veela hair core",Muggle Born,Poor,Outstanding,Poor,21,,163,2,No,No,"Time-Turner, Invisibility Cloak",279,65,0
Deanf Patil,GRYFFINDOR,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Poor,29,Beater,34,5,No,Yes,Time-Turner,270,40,0
Lavender Boot,Ravenclaw,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Outstanding,26,,-81,3,Yes,No,Marauder's Map,370,89,3
Ginny Diggory,Slytherin,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Acceptable,Poor,17,Chaser,126,3,No,Yes,Invisibility Cloak,257,74,9
Alicia Parkinson,Gryffindor,7,"12 inches, yew, unicorn hair core",Toad,,Outstanding,Poor,28,Chaser,-50,4,Yes,Yes,"Time-Turner, Firebolt, Extendable Ears",468,63,1
Luna Malfoy,,4,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,6,Chaser,-54,4,No,No,"Firebolt, Time-Turner",23,53,5
Blaise Parkinson,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Outstanding,9,Keeper,42,1,Yes,Yes,Firebolt,30,52,10
Alicia Parkinsona,HUFFLEPUFF,1,"10 inches, oak, dragon heartstring core",Dragon,Outstanding,Outstanding,Poor,25,Chaser,-18,4,Yes,No,"Sneakoscope, Marauder's Map, Time-Turner",99,75,2
Alicia Chang,Slytherin,3,"10 inches, oak, dragon heartstring core",Toad,Poor,Exceeds Expectations,Acceptable,8,Chaser,147,1,No,No,"Time-Turner, Extendable Ears",279,42,3
Fred Finnigan,HUFFLEPUFF,2,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Poor,30,,174,0,Yes,No,"Sneakoscope, Marauder's Map, Time-Turner",492,65,2
Cedric Parkinson,,2,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Acceptable,8,Seeker,35,1,Yes,No,"Invisibility Cloak, Firebolt, Time-Turner",336,97,5
FredF Lovegood,GRYFFINDOR,5,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Outstanding,Outstanding,19,Seeker,199,2,Yes,No,"Invisibility Cloak, Marauder's Map, Sneakoscope",360,98,10
,Slytherin,1,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Acceptable,Acceptable,9,Beater,95,2,No,Yes,"Invisibility Cloak, Firebolt, Marauder's Map",461,95,1
,GRYFFINDOR,7,"11 inches, holly, phoenix feather core",Cat,Outstanding,Exceeds Expectations,Poor,8,Keeper,24,0,Yes,Yes,"Sneakoscope, Firebolt, Marauder's Map",248,36,9
Katie Bell,RAVENCLAW,7,"10 inches, oak, dragon heartstring core",,Outstanding,Exceeds Expectations,Outstanding,13,,140,3,Yes,No,Sneakoscope,50,43,1
Lunya Spinnet,Ravenclaw,6,"12 inches, yew, unicorn hair core",Cat,Acceptable,Poor,Acceptable,22,Chaser,11,4,No,Yes,"Time-Turner, Invisibility Cloak, Marauder's Map",384,79,3
Pansy Boot,Slytherin,3,"9 inches, elm, veela hair core",,Outstanding,Acceptable,Poor,13,Chaser,167,4,Yes,No,"Invisibility Cloak, Sneakoscope, Firebolt",40,62,1
Ron Chang,Gryffindor,3,"9 inches, elm, veela hair core",,Acceptable,Exceeds Expectations,Poor,18,Chaser,63,1,No,No,Extendable Ears,300,89,3
Harry Spinnet,Hufflepuff,2,"12 inches, yew, unicorn hair core",Owl,,Outstanding,Outstanding,23,Keeper,75,1,No,,"Sneakoscope, Firebolt, Invisibility Cloak",317,67,8
,Hufflepuff,2,"12 inches, yew, unicorn hair core",Dragon,Poor,Poor,Exceeds Expectations,7,Seeker,-95,5,Yes,No,"Extendable Ears, Marauder's Map",389,61,4
Seamus Spinnet,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Owl,Acceptable,Poor,Poor,30,Chaser,-40,3,No,No,"Sneakoscope, Time-Turner, Invisibility Cloak",181,58,1
Hermione Diggory,Ravenclaw,5,"12 inches, yew, unicorn hair core",,,Acceptable,Outstanding,26,Beater,3,2,No,No,Time-Turner,200,43,7
Angelina FLovegood,Ravenclaw,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Exceeds Expectations,Acceptable,15,,88,4,No,No,"Sneakoscope, Time-Turner",326,88,8
Angelina ZabinLi,Ravenclaw,3,"9 inches, elm, veela hair core",,Poor,Acceptable,Exceeds Expectations,22,Seeker,160,2,No,Yes,"Marauder's Map, Extendable Ears, Sneakoscope",478,70,6
Cedric Zabini,,1,"9 inches, elm, veela hair core",Muggle Born,Poor,Poor,Outstanding,26,Chaser,-2,3,No,No,"Invisibility Cloak, Firebolt",89,39,8
,Hufflepuff,2,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Outstanding,Outstanding,5,Chaser,-76,4,Yes,Yes,"Marauder's Map, Invisibility Cloak, Firebolt",263,94,2
Lavender JohnsoHn,Gryffindor,7,"12 inches, yew, unicorn hair core",Cat,Acceptable,Acceptable,Poor,13,B;eater,120,2,Yes,,"Extendable Ears, Time-Turner, Invisibility Cloak",197,57,4
LNavender Boot,RAVENCLAW,3,"11 inches, holly, phoenix feather core",Toad,,Acceptable,Exceeds Expectations,28,Beater,-69,5,No,,"Firebolt, Marauder's Map, Extendable Ears",216,44,7
Cedric Parkinson,Hufflepuff,7,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,13,Beater,-41,0,No,No,"Marauder's Map, Invisibility Cloak, Sneakoscope",215,81,2
Ginny Spinnet,Gryffindor,1,"12 inches, yew, unicorn hair core",Dragon,,Outstanding,Poor,30,Keeper,-62,4,No,No,"Invisibility Cloak, Sneakoscope",276,59,7
,HUFFLEPUFF,2,"12 inches, yew, unicorn hair core",Owl,Poor,Outstanding,Outstanding,30,Chase@r,-71,1,No,Yes,"Marauder's Map, Firebolt",37,78,9
