Student Name,House,Year,Wand Type,Pet,Potions Grade,Defense Against the Dark Arts Grade,Transfiguration Grade,Spells Learned,Quidditch Position,Points Earned for House,Detentions,Participation in Dueling Club,Triwizard Tournament Involvement,Items Owned,Knuts Spent in Hogsmeade,Attendance at Classes,Magical Accidents
,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Outstanding,10,Keeper,108,5,Yes,No,Firebolt,439,26,5
,Hufflepuff,7,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Outstanding,10,,113,3,Yes,No,"Time-Turner, Extendable Ears",27,63,8
,Ravenclaw,3,"9 inches, elm, veela hair core",Owl,Acceptable,Acceptable,Exceeds Expectations,20,Seeker,-18,5,Yes,Yes,"Time-Turner, Extendable Ears, Marauder's Map",391,52,2
,Gryffindor,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Acceptable,Acceptable,27,Beater,20,3,Yes,No,"Firebolt, Time-Turner",295,73,2
,Slytherin,1,"12 inches, yew, unicorn hair core",Toad,Acceptable,Acceptable,Poor,20,,136,4,No,No,Marauder's Map,73,72,9
Cho Lovegood,Ravenclaw,7,"11 inches, holly, phoenix feather core",Owl,Exceeds Expectations,Acceptable,Poor,19,Chaser,-11,1,No,,Marauder's Map,222,90,5
,Slytherin,6,"11 inches, holly, phoenix feather core",,Outstanding,Acceptable,Poor,24,Beater(,-89,2,No,No,"Time-Turner, Invisibility Cloak",14,99,9
,Slytherin,2,"12 inches, yew, unicorn hair core",Cat,Poor,Acceptable,Poor,25,Seeker,52,3,Yes,Yes,"Firebolt, Extendable Ears",281,77,6
Padma Zabini,GRYFFINDOR,4,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Outstanding,30,Seeke:r,33,0,No,,"Invisibility Cloak, Extendable Ears",44,72,7
Terory Weasley,Gryffindor,4,"9 inches, elm, veela hair core",Toad,Poor,Poor,Outstanding,21,Keeper,-7,4,Yes,Yes,"Marauder's Map, Invisibility Cloak, Time-Turner",255,71,8
Parvati Finnigan,GRYFFINDOR,3,"9 inches, elm, veela hair core",Owl,Acceptable,Poor,Exceeds Expectations,5,,37,2,Yes,No,Invisibility Cloak,277,66,7
Dracow Johnson,SLYTHERIN,4,"11 inches, holly, phoenix feather core",Dragon,Poor,Acceptable,Outstanding,30,,66,1,Yes,No,Sneakoscope,280,62,9
Luna Thomas,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Muggle Born,Poor,Outstanding,Poor,15,Beater,59,5,No,Yes,Time-Turner,120,29,6
Seamus Chang,Gryffindor,3,"9 inches, elm, veela hair core",Toad,Outstanding,Poor,Poor,18,Beater,141,4,No,,"Sneakoscope, Time-Turner",53,87,8
Cedric PotteWr,Slytherin,1,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Outstanding,24,,29,2,Yes,Yes,Firebolt,93,81,1
,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Outstanding,Exceeds Expectations,6,Seeker,19,0,No,Yes,Extendable Ears,108,75,4
,Gryffindor,6,"10 inches, oak, dragon heartstring core",Dragon,Exceeds Expectations,Acceptable,Poor,20,Beater,-49,2,Yes,Yes,Marauder's Map,490,78,8
,Hufflepuff,7,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Exceeds Expectations,Poor,26,Be<ater,45,1,No,Yes,Sneakoscope,491,83,2
Susan Thomajs,GRYFFINDOR,6,"10 inches, oak, dragon heartstring core",Muggle Born,Acceptable,Outstanding,Acceptable,27,Chaser,-37,3,No,Yes,"Time-Turner, Firebolt, Extendable Ears",338,42,2
Hermione Potter,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Outstanding,Exceeds Expectations,Exceeds Expectations,17,Chaser,-86,0,Yes,No,"Marauder's Map, Invisibility Cloak",390,28,6
,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Poor,Outstanding,Exceeds Expectations,30,,-32,2,Yes,No,"Invisibility Cloak, Time-Turner, Extendable Ears",24,80,5
Dean Brown,Gryffindor,4,"9 inches, elm, veela hair core",,Outstanding,Outstanding,Exceeds Expectations,15,Beater,1,0,Yes,Yes,"Marauder's Map, Invisibility Cloak, Time-Turner",307,79,2
Harry Patil,Ravenclaw,5,"11 inches, holly, phoenix feather core",Muggle Born,,Acceptable,Acceptable,10,,108,4,Yes,Yes,Firebolt,465,85,3
Blaise Granger,GRYFFINDOR,6,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Outstanding,Acceptable,13,K]eeper,60,4,No,No,Sneakoscope,277,76,5
Cho Bell,Gryffindor,4,"9 inches, elm, veela hair core",Toad,Poor,Outstanding,Acceptable,24,,162,3,No,Yes,"Sneakoscope, Invisibility Cloak",333,36,4
Susan Parkinson,Hufflepuff,5,"12 inches, yew, unicorn hair core",Toad,,Exceeds Expectations,Poor,25,,49,3,No,Yes,"Sneakoscope, Time-Turner, Firebolt",353,80,9
Lavender Johnson,RAVENCLAW,3,"10 inches, oak, dragon heartstring core",Owl,Poor,Acceptable,Exceeds Expectations,10,,-7,4,No,No,"Marauder's Map, Firebolt, Time-Turner",492,64,1
Luna Granger,SLYTHERIN,1,"12 inches, yew, unicorn hair core",Dragon,Poor,Poor,Acceptable,27,Keepe{r,-24,4,Yes,,"Marauder's Map, Extendable Ears",465,75,0
Pansy Finnigan,Hufflepuff,5,"9 inches, elm, veela hair core",Cat,Acceptable,Outstanding,Exceeds Expectations,14,Beater,-12,3,No,,Firebolt,14,43,5
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Poor,29,Keeper,193,5,Yes,No,"Sneakoscope, Time-Turner, Firebolt",60,53,3
Dean Bones,Slytherin,4,"10 inches, oak, dragon heartstring core",,Poor,Outstanding,Outstanding,16,B?eater,11,5,Yes,No,"Sneakoscope, Time-Turner",445,33,6
,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Toad,Poor,Acceptable,Exceeds Expectations,23,Seeker,17,2,No,No,"Marauder's Map, Sneakoscope, Extendable Ears",490,82,6
Draco Boot,Ravenclaw,5,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Outstanding,Outstanding,22,See&ker,-10,4,No,No,"Time-Turner, Firebolt",182,69,5
Ron BPell,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Cat,Poor,Acceptable,Poor,11,,191,3,Yes,No,"Sneakoscope, Time-Turner",372,60,1
Fred Parkinson,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Muggle Born,Exceeds Expectations,Acceptable,Poor,22,Beater%,-92,5,No,Yes,"Marauder's Map, Time-Turner, Extendable Ears",155,49,7
Blaise Bones,Gryffindor,1,"9 inches, elm, veela hair core",Dragon,Acceptable,Outstanding,Acceptable,7,Beater,6,4,Yes,No,"Firebolt, Invisibility Cloak",213,45,3
Blaise Longbottom,Slytherin,6,"9 inches, elm, veela hair core",,Outstanding,Poor,Exceeds Expectations,28,,-9,3,Yes,Yes,"Firebolt, Extendable Ears, Sneakoscope",67,94,3
,GRYFFINDOR,3,"12 inches, yew, unicorn hair core",Muggle Born,Outstanding,Exceeds Expectations,Acceptable,17,Cha{ser,-12,3,Yes,,"Marauder's Map, Firebolt, Extendable Ears",218,97,0
Harry Weasley,SLYTHERIN,6,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Poor,13,Beater,113,5,No,No,Time-Turner,17,86,7
,Slytherin,3,"9 inches, elm, veela hair core",Toad,Poor,Outstanding,Poor,11,Chaser,89,5,No,Yes,Time-Turner,72,100,2
Ginny Potter,Hufflepuff,3,"11 inches, holly, phoenix feather core",Muggle Born,Exceeds Expectations,Exceeds Expectations,Acceptable,25,Beater,19,2,Yes,Yes,Firebolt,119,86,5
Dean Spinnet,Gryffindor,3,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Poor,9,,-91,3,Yes,No,Invisibility Cloak,367,74,6
,Hufflepuff,3,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Exceeds Expectations,29,Beater,-97,0,Yes,Yes,"Time-Turner, Extendable Ears",326,71,10
Draco Chang,Hufflepuff,7,"12 inches, yew, unicorn hair core",,Outstanding,Acceptable,Exceeds Expectations,19,Seeke=r,-40,5,No,No,Time-Turner,431,30,10
Parvati Potter,Gryffindor,3,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Poor,11,Ch_aser,47,4,No,No,Time-Turner,435,92,8
Hermione Johnson,Ravenclaw,1,"10 inches, oak, dragon heartstring core",,Outstanding,Outstanding,Acceptable,7,Keeper,184,1,Yes,Yes,"Invisibility Cloak, Extendable Ears",449,81,9
,Hufflepuff,4,"12 inches, yew, unicorn hair core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,13,Beater,-68,1,Yes,Yes,Extendable Ears,32,84,9
,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Toad,Exceeds Expectations,Poor,Acceptable,8,Seeker,148,0,No,No,"Time-Turner, Marauder's Map",33,46,0
ParvatiB Patil,,7,"11 inches, holly, phoenix feather core",Dragon,Poor,Exceeds Expectations,Poor,27,Se(eker,95,0,Yes,,"Marauder's Map, Invisibility Cloak",446,32,5
,Ravenclaw,6,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Poor,15,Chas'er,4,1,No,Yes,"Invisibility Cloak, Sneakoscope",180,56,2
,Gryffindor,4,"11 inches, holly, phoenix feather core",,Outstanding,Outstanding,Exceeds Expectations,29,Kee^per,-35,1,No,,"Firebolt, Marauder's Map, Time-Turner",111,49,3
Parvati Diggory,Slytherin,1,"12 inches, yew, unicorn hair core",,Poor,Exceeds Expectations,Acceptable,9,Chaser,97,2,Yes,No,Invisibility Cloak,257,51,10
Ron Spinnet,Hufflepuff,6,"12 inches, yew, unicorn hair core",Toad,Poor,Poor,Exceeds Expectations,20,Beater,-71,5,No,No,Time-Turner,413,47,1
Draco Bones,Hufflepuff,4,"10 inches, oak, dragon heartstring core",,Acceptable,Exceeds Expectations,Outstanding,29,Chaser,14,3,No,No,"Sneakoscope, Marauder's Map, Firebolt",446,28,4
Blaise Parkinson,,1,"12 inches, yew, unicorn hair core",Dragon,Poor,Acceptable,Poor,28,Keeper,108,4,No,No,Sneakoscope,499,85,8
,Slytherin,3,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Exceeds Expectations,Acceptable,18,Seeker,-47,1,No,Yes,"Marauder's Map, Time-Turner",52,50,1
Blaise Bell,Hufflepuff,1,"11 inches, holly, phoenix feather core",Dragon,Poor,Acceptable,Acceptable,26,Kee=per,19,1,Yes,No,"Firebolt, Extendable Ears",115,36,7
George Bell,Slytherin,1,"12 inches, yew, unicorn hair core",,Exceeds Expectations,Exceeds Expectations,Exceeds Expectations,28,C@haser,36,1,Yes,Yes,"Marauder's Map, Invisibility Cloak",153,38,7
Lavender Weasley,Slytherin,4,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Exceeds Expectations,Outstanding,16,Beater,-99,1,Yes,Yes,Extendable Ears,89,79,3
,HUFFLEPUFF,3,"12 inches, yew, unicorn hair core",Muggle Born,Acceptable,Poor,Exceeds Expectations,11,Keeper,-66,0,No,Yes,"Firebolt, Invisibility Cloak",121,33,1
Harry Brown,Hufflepuff,3,"11 inches, holly, phoenix feather core",Cat,Outstanding,Acceptable,Poor,24,Beater],190,4,Yes,Yes,"Sneakoscope, Marauder's Map, Invisibility Cloak",409,47,9
Padma Malfoy,Slytherin,6,"10 inches, oak, dragon heartstring core",,Poor,Acceptable,Acceptable,7,Chaser,72,4,No,No,"Invisibility Cloak, Firebolt",211,43,7
,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Cat,Outstanding,Poor,Outstanding,10,Beater,30,1,Yes,Yes,"Invisibility Cloak, Firebolt, Time-Turner",61,78,5
Lavender sBoot,Hufflepuff,2,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Exceeds Expectations,25,Keeper,122,0,Yes,Yes,Firebolt,478,42,7
Padma PatiNl,Gryffindor,6,"12 inches, yew, unicorn hair core",Cat,Acceptable,Poor,Poor,19,Chaser,10,4,No,Yes,"Sneakoscope, Time-Turner",257,61,4
Pansy Zabini,Gryffindor,6,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Acceptable,Outstanding,16,,78,2,No,No,Marauder's Map,432,73,0
Padma Bones,Hufflepuff,1,"9 inches, elm, veela hair core",Dragon,Acceptable,Outstanding,Exceeds Expectations,14,,-37,3,No,Yes,"Time-Turner, Invisibility Cloak, Extendable Ears",268,25,3
GeForge Chang,SLYTHERIN,6,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Exceeds Expectations,12,Chaser,181,3,No,No,"Time-Turner, Marauder's Map, Invisibility Cloak",445,58,0
Blaise Zabini,Ravenclaw,2,"9 inches, elm, veela hair core",,Acceptable,Exceeds Expectations,Poor,5,,15,3,Yes,Yes,"Sneakoscope, Firebolt, Marauder's Map",260,42,5
Ron Weasley,Slytherin,4,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,7,Keeper,57,3,No,No,"Time-Turner, Firebolt, Extendable Ears",364,49,7
Dean Potter,Ravenclaw,1,"12 inches, yew, unicorn hair core",Owl,Poor,Exceeds Expectations,Exceeds Expectations,7,,67,3,No,,Time-Turner,42,52,1
,Slytherin,5,"9 inches, elm, veela hair core",Owl,Acceptable,Outstanding,Outstanding,17,Chaser,4,2,No,Yes,"Extendable Ears, Time-Turner, Marauder's Map",73,69,7
,Gryffindor,2,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Acceptable,24,Chaser,45,2,No,No,"Sneakoscope, Marauder's Map",158,41,1
Ginny Brown,Gryffindor,1,"12 inches, yew, unicorn hair core",Owl,Poor,Exceeds Expectations,Outstanding,30,Chaser,-61,5,Yes,Yes,"Sneakoscope, Marauder's Map, Time-Turner",493,63,10
Terry Diggory,Hufflepuff,2,"12 inches, yew, unicorn hair core",,Outstanding,Outstanding,Poor,15,Beater,188,2,No,No,"Firebolt, Time-Turner",124,74,4
,Ravenclaw,5,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Acceptable,Exceeds Expectations,18,,-63,1,No,Yes,Invisibility Cloak,385,100,4
,Hufflepuff,4,"9 inches, elm, veela hair core",Owl,,Acceptable,Outstanding,26,Seeker,-54,0,No,Yes,"Sneakoscope, Firebolt, Time-Turner",128,59,1
,Slytherin,1,"12 inches, yew, unicorn hair core",Toad,Exceeds Expectations,Outstanding,Acceptable,14,Seeker,150,0,Yes,Yes,"Invisibility Cloak, Time-Turner, Extendable Ears",102,59,0
Hermione Thomas,RAVENCLAW,6,"12 inches, yew, unicorn hair core",Toad,Poor,Outstanding,Acceptable,21,Beater=,89,4,Yes,,"Firebolt, Extendable Ears",211,95,8
,Gryffindor,7,"10 inches, oak, dragon heartstring core",Toad,Poor,Acceptable,Exceeds Expectations,26,,87,2,No,No,Invisibility Cloak,165,32,8
Susan Zabini,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Toad,Acceptable,Outstanding,Acceptable,26,Beater:,26,4,Yes,No,"Extendable Ears, Invisibility Cloak, Firebolt",392,43,7
Seamus Weasley,Slytherin,3,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Outstanding,19,Seeker,-50,1,Yes,Yes,Time-Turner,212,90,8
Lavender Patil,Hufflepuff,4,"9 inches, elm, veela hair core",,Poor,Exceeds Expectations,Poor,19,Beater,190,0,No,Yes,Time-Turner,28,66,9
Susan Patil,Hufflepuff,7,"9 inches, elm, veela hair core",,Poor,Poor,Poor,30,B/eater,154,2,No,No,"Sneakoscope, Extendable Ears, Marauder's Map",464,88,2
Ginny Thomas,Slytherin,6,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Acceptable,13,,178,0,Yes,No,"Sneakoscope, Marauder's Map, Time-Turner",431,68,2
Hermione Parkinson,Hufflepuff,7,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Poor,Poor,29,See|ker,83,2,Yes,Yes,Sneakoscope,447,27,9
Fred Blell,Slytherin,2,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Exceeds Expectations,Poor,11,Keeper,-34,4,No,No,Time-Turner,165,31,6
George Potter,Hufflepuff,1,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Outstanding,Outstanding,11,Seeker,171,4,Yes,Yes,"Sneakoscope, Firebolt",437,43,1
Draco Malfoy,Hufflepuff,6,"9 inches, elm, veela hair core",Dragon,Acceptable,Exceeds Expectations,Outstanding,25,,145,0,No,Yes,"Extendable Ears, Invisibility Cloak, Sneakoscope",76,60,2
Cho Thomas,Ravenclaw,3,"9 inches, elm, veela hair core",Cat,Outstanding,Poor,Exceeds Expectations,12,Seeker,7,1,No,,Extendable Ears,357,77,2
,Gryffindor,4,"12 inches, yew, unicorn hair core",Cat,Outstanding,Outstanding,Poor,21,Keep'er,109,4,Yes,No,"Firebolt, Sneakoscope, Marauder's Map",367,75,10
Chuo Finnigan,Gryffindor,3,"10 inches, oak, dragon heartstring core",Cat,Exceeds Expectations,Acceptable,Poor,16,,-23,3,Yes,Yes,Firebolt,446,59,6
Pansy Bones,Hufflepuff,1,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Poor,24,Chaser,25,1,No,Yes,Invisibility Cloak,499,34,5
Alicia Thomas,GRYFFINDOR,4,"9 inches, elm, veela hair core",,Poor,Acceptable,Poor,25,Keeper,-64,2,Yes,No,Firebolt,252,59,9
Ron Thomas,Ravenclaw,7,"12 inches, yew, unicorn hair core",Cat,Acceptable,Outstanding,Acceptable,14,Chaser,30,5,No,Yes,Marauder's Map,161,95,5
Angelina Diggory,Hufflepuff,2,"11 inches, holly, phoenix feather core",Muggle Born,Poor,Poor,Outstanding,10,,13,2,No,No,"Extendable Ears, Sneakoscope, Marauder's Map",368,51,4
Cho Malfoy,Gryffindor,4,"11 inches, holly, phoenix feather core",Toad,Acceptable,Outstanding,Acceptable,18,Seeker,99,0,Yes,Yes,Invisibility Cloak,424,97,5
,Gryffindor,5,"11 inches, holly, phoenix feather core",Dragon,Outstanding,Exceeds Expectations,Acceptable,26,Ke<eper,19,3,Yes,Yes,"Time-Turner, Marauder's Map",217,81,8
Dean Bell,Ravenclaw,7,"12 inches, yew, unicorn hair core",Toad,Acceptable,Outstanding,Exceeds Expectations,11,Chaser,57,3,Yes,Yes,"Invisibility Cloak, Marauder's Map",295,54,3
Pansy Parkinson,Gryffindor,6,"11 inches, holly, phoenix feather core",Cat,Outstanding,Outstanding,Exceeds Expectations,24,Keeper,200,0,No,Yes,"Time-Turner, Marauder's Map, Sneakoscope",457,50,4
Draco Longbottom,Gryffindor,6,"9 inches, elm, veela hair core",Owl,Poor,Acceptable,Poor,21,Seeker,140,2,Yes,Yes,"Marauder's Map, Sneakoscope, Firebolt",465,43,0
,Ravenclaw,1,"11 inches, holly, phoenix feather core",Toad,Acceptable,Acceptable,Exceeds Expectations,30,Ch}aser,-83,3,Yes,,"Marauder's Map, Sneakoscope, Firebolt",147,29,1
,Ravenclaw,7,"9 inches, elm, veela hair core",Cat,Poor,Outstanding,Acceptable,22,Seeker,127,0,No,No,"Sneakoscope, Extendable Ears, Firebolt",465,95,7
,Slytherin,2,"12 inches, yew, unicorn hair core",Dragon,Acceptable,Acceptable,Acceptable,11,,70,5,No,Yes,"Invisibility Cloak, Sneakoscope",241,91,10
Liuna Parkinson,Hufflepuff,5,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Poor,Poor,22,,38,5,No,No,"Extendable Ears, Invisibility Cloak",453,70,7
Pansy Lovegood,Slytherin,1,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Exceeds Expectations,Poor,11,Beater,178,0,Yes,Yes,Extendable Ears,42,72,10
Draco Boot,Slytherin,4,"12 inches, yew, unicorn hair core",Cat,Exceeds Expectations,Poor,Acceptable,26,Seeker,-30,3,No,No,"Invisibility Cloak, Sneakoscope, Firebolt",43,67,5
,Slytherin,6,"11 inches, holly, phoenix feather core",,Poor,Acceptable,Exceeds Expectations,17,Seeke{r,197,0,No,No,"Invisibility Cloak, Firebolt, Extendable Ears",424,54,5
Susan Granger,Gryffindor,6,"12 inches, yew, unicorn hair core",Dragon,Outstanding,Acceptable,Outstanding,29,Chaser,100,3,Yes,No,Extendable Ears,474,70,2
Cho Patil,Hufflepuff,6,"11 inches, holly, phoenix feather core",Dragon,Exceeds Expectations,Poor,Acceptable,7,Beater,-13,1,Yes,Yes,"Firebolt, Extendable Ears",98,71,2
Ron Granger,Gryffindor,1,"11 inches, holly, phoenix feather core",Cat,Acceptable,Exceeds Expectations,Outstanding,21,Beater,51,1,No,No,"Marauder's Map, Sneakoscope",81,57,1
,Ravenclaw,2,"11 inches, holly, phoenix feather core",,Exceeds Expectations,Poor,Poor,14,Chaser,38,4,Yes,No,"Firebolt, Marauder's Map",184,94,10
Angelina Finnigan,Ravenclaw,7,"9 inches, elm, veela hair core",Dragon,Exceeds Expectations,Exceeds Expectations,Outstanding,22,Seeker,132,3,Yes,No,"Time-Turner, Sneakoscope, Extendable Ears",250,65,1
Ron Potter,Slytherin,5,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Poor,Exceeds Expectations,22,Seeker,-80,5,No,No,"Sneakoscope, Time-Turner, Extendable Ears",220,99,1
Blaise Potter,,3,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Outstanding,Exceeds Expectations,23,Chaser,163,4,No,Yes,"Invisibility Cloak, Extendable Ears",410,69,2
Katie Brown,Gryffindor,4,"12 inches, yew, unicorn hair core",Dragon,Poor,Poor,Poor,14,Keeper,-27,5,Yes,No,"Sneakoscope, Marauder's Map",128,69,4
,Gryffindor,3,"9 inches, elm, veela hair core",Dragon,Acceptable,Exceeds Expectations,Poor,22,Bea[ter,118,2,Yes,Yes,Invisibility Cloak,125,68,8
Lavender Boot,Gryffindor,5,"10 inches, oak, dragon heartstring core",Cat,Acceptable,Poor,Exceeds Expectations,30,Seeker,38,5,No,Yes,"Invisibility Cloak, Extendable Ears",392,42,9
Padma Parkinson,,6,"12 inches, yew, unicorn hair core",,Acceptable,Acceptable,Outstanding,12,Seeke!r,-93,2,Yes,Yes,"Sneakoscope, Firebolt",421,49,2
Parvati SpJinnet,Slytherin,1,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Outstanding,7,"Keeper""",73,1,Yes,Yes,"Firebolt, Time-Turner, Extendable Ears",81,81,8
Ginny Spinnet,GRYFFINDOR,5,"12 inches, yew, unicorn hair core",,Acceptable,Outstanding,Exceeds Expectations,22,Chaser,39,1,Yes,Yes,Marauder's Map,112,60,2
HerLmione Weasley,RAVENCLAW,7,"9 inches, elm, veela hair core",Muggle Born,Exceeds Expectations,Poor,Acceptable,11,,-37,2,Yes,Yes,"Marauder's Map, Extendable Ears, Invisibility Cloak",315,93,2
Lavender Diggory,Hufflepuff,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Outstanding,7,,91,1,No,No,"Sneakoscope, Time-Turner, Firebolt",407,30,3
Blaise Patil,Slytherin,4,"9 inches, elm, veela hair core",Cat,Exceeds Expectations,Poor,Outstanding,14,,80,3,Yes,Yes,"Sneakoscope, Time-Turner, Firebolt",10,85,8
Alicia Patil,Gryffindor,2,"9 inches, elm, veela hair core",Muggle Born,Acceptable,Poor,Exceeds Expectations,26,Seek%er,69,4,No,Yes,"Time-Turner, Firebolt, Sneakoscope",363,68,7
Seamlus Potter,Hufflepuff,1,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Poor,Acceptable,29,Keeper,-5,3,Yes,No,"Extendable Ears, Marauder's Map, Invisibility Cloak",353,66,0
Susan Patilp,Hufflepuff,5,"10 inches, oak, dragon heartstring core",Toad,Outstanding,Poor,Outstanding,9,,92,3,Yes,Yes,"Invisibility Cloak, Firebolt",85,68,3
,Slytherin,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Outstanding,Outstanding,29,Seeker,135,3,Yes,No,"Marauder's Map, Sneakoscope, Extendable Ears",220,33,0
Luna Bell,Slytherin,6,"9 inches, elm, veela hair core",Muggle Born,Outstanding,Outstanding,Exceeds Expectations,15,Chaser,84,2,No,Yes,"Invisibility Cloak, Marauder's Map",44,35,0
Hermione Potter,Slytherin,6,"11 inches, holly, phoenix feather core",Cat,Acceptable,Outstanding,Acceptable,23,,128,5,No,Yes,Time-Turner,92,30,2
Padma Longbottom,Gryffindor,6,"11 inches, holly, phoenix feather core",Muggle Born,Acceptable,Acceptable,Exceeds Expectations,19,Beater,29,4,No,Yes,"Invisibility Cloak, Firebolt, Marauder's Map",93,83,6
Dean BooIt,Ravenclaw,5,"9 inches, elm, veela hair core",Dragon,Outstanding,Exceeds Expectations,Exceeds Expectations,28,,178,5,Yes,No,"Marauder's Map, Invisibility Cloak, Firebolt",340,52,0
,Gryffindor,5,"10 inches, oak, dragon heartstring core",Owl,Exceeds Expectations,Outstanding,Outstanding,30,Keeper,-76,4,Yes,Yes,Invisibility Cloak,50,95,1
Alicia Weasley,Ravenclaw,6,"9 inches, elm, veela hair core",Owl,Poor,Outstanding,Acceptable,9,Chaser,-86,5,No,Yes,"Sneakoscope, Extendable Ears",378,93,7
,Hufflepuff,2,"12 inches, yew, unicorn hair core",,Acceptable,Exceeds Expectations,Outstanding,26,Chaser,31,3,No,Yes,"Invisibility Cloak, Time-Turner",156,38,8
,Gryffindor,3,"9 inches, elm, veela hair core",,Exceeds Expectations,Poor,Acceptable,25,Beate]r,-45,4,No,No,Invisibility Cloak,9,48,7
Lavender Brown,Hufflepuff,6,"9 inches, elm, veela hair core",Cat,Acceptable,Exceeds Expectations,Acceptable,11,Keeper,39,4,No,Yes,"Marauder's Map, Invisibility Cloak",498,99,2
,,4,"11 inches, holly, phoenix feather core",Owl,Acceptable,Acceptable,Poor,11,Bea~ter,158,5,Yes,No,"Sneakoscope, Time-Turner",452,69,3
Ron Thomas,,3,"9 inches, elm, veela hair core",Toad,Poor,Outstanding,Exceeds Expectations,16,Seeker,-42,1,Yes,Yes,"Extendable Ears, Invisibility Cloak",61,97,0
,Ravenclaw,7,"11 inches, holly, phoenix feather core",Toad,Poor,Outstanding,Poor,13,,-54,5,No,Yes,Marauder's Map,105,63,2
Cho Patijl,HUFFLEPUFF,5,"10 inches, oak, dragon heartstring core",,Exceeds Expectations,Acceptable,Acceptable,6,,187,3,Yes,Yes,Invisibility Cloak,10,51,2
ParKvati Boot,,4,"9 inches, elm, veela hair core",Owl,Exceeds Expectations,Acceptable,Outstanding,18,Chaser,-73,5,Yes,Yes,"Firebolt, Sneakoscope, Invisibility Cloak",430,86,10
Harry Granger,,3,"10 inches, oak, dragon heartstring core",Dragon,Acceptable,Poor,Acceptable,11,,86,1,Yes,Yes,Sneakoscope,470,38,8
George Spinnet,GRYFFINDOR,7,"12 inches, yew, unicorn hair core",Owl,Exceeds Expectations,Outstanding,Exceeds Expectations,19,,-6,3,Yes,No,Extendable Ears,127,98,2
Katie Weasley,Gryffindor,6,"12 inches, yew, unicorn hair core",Owl,Outstanding,Outstanding,Acceptable,17,Keep#er,187,4,Yes,Yes,Time-Turner,311,48,9
,Hufflepuff,4,"11 inches, holly, phoenix feather core",Cat,Exceeds Expectations,Acceptable,Acceptable,25,,194,5,No,Yes,"Marauder's Map, Invisibility Cloak",44,71,6
,Slytherin,4,"11 inches, holly, phoenix feather core",Toad,Exceeds Expectations,Poor,Acceptable,11,,86,1,Yes,,"Marauder's Map, Extendable Ears, Sneakoscope",143,61,6
